index,true_label,random_label,predicted,raw_answer,clip_pos_similarity,clip_neg_similarity
36167,people,standard transportation vehicles,CL,NO,0.1381,0.1537
36168,fish,trees,CL,NO,0.1455,0.1804
36169,large_man-made_outdoor_things,insects,CL,NO,0.1835,0.181
36170,aquatic_mammals,specialized utility vehicles,CL,NO,0.1494,0.1709
36171,fish,trees,CL,NO,0.1396,0.1816
36172,fruit_and_vegetables,large_carnivores,CL,NO,0.1545,0.157
36173,standard transportation vehicles,specialized utility vehicles,CL,NO,0.2004,0.1969
36174,household_furniture,large_carnivores,CL,NO,0.157,0.1458
36175,large_man-made_outdoor_things,large_man-made_outdoor_things,OL,YES,0.1947,0.1884
36176,large_man-made_outdoor_things,fish,CL,NO,0.1763,0.1731
36177,medium_mammals,standard transportation vehicles,CL,NO,0.136,0.1624
36178,trees,fish,CL,NO,0.1799,0.1942
36179,food_containers,non-insect_invertebrates,CL,NO,0.1471,0.1619
36180,people,household_electrical_devices,CL,NO,0.1929,0.187
36181,trees,people,CL,NO,0.2001,0.2029
36182,fruit_and_vegetables,large_carnivores,CL,NO,0.1447,0.1658
36183,flowers,fruit_and_vegetables,CL,NO,0.1743,0.1886
36184,fruit_and_vegetables,aquatic_mammals,CL,NO,0.179,0.1726
36185,household_electrical_devices,standard transportation vehicles,CL,NO,0.1676,0.155
36186,fish,large_carnivores,CL,NO,0.1539,0.1522
36187,household_furniture,standard transportation vehicles,CL,NO,0.171,0.1769
36188,standard transportation vehicles,trees,CL,NO,0.1484,0.1714
36189,large_omnivores_and_herbivores,reptiles,CL,NO,0.1344,0.1577
36190,flowers,specialized utility vehicles,CL,NO,0.1443,0.1611
36191,people,specialized utility vehicles,CL,NO,0.1505,0.1608
36192,flowers,food_containers,CL,NO,0.1807,0.1895
36193,food_containers,food_containers,OL,YES,0.1973,0.2122
36194,flowers,small_mammals,CL,NO,0.1842,0.1735
36195,medium_mammals,food_containers,CL,NO,0.1388,0.1866
36196,medium_mammals,people,CL,NO,0.168,0.1685
36197,large_man-made_outdoor_things,reptiles,CL,NO,0.1564,0.18
36198,large_carnivores,food_containers,CL,NO,0.1426,0.1729
36199,reptiles,food_containers,CL,NO,0.1514,0.1637
36200,standard transportation vehicles,insects,CL,NO,0.1844,0.1737
36201,flowers,large_carnivores,CL,NO,0.1505,0.1466
36202,large_carnivores,small_mammals,CL,NO,0.2097,0.2004
36203,small_mammals,food_containers,CL,NO,0.164,0.1903
36204,household_electrical_devices,large_omnivores_and_herbivores,CL,NO,0.1544,0.1707
36205,specialized utility vehicles,household_furniture,CL,NO,0.145,0.1593
36206,flowers,small_mammals,CL,NO,0.1882,0.1688
36207,large_carnivores,small_mammals,OL,YES,0.199,0.1875
36208,reptiles,people,CL,NO,0.1699,0.1708
36209,flowers,medium_mammals,CL,NO,0.2007,0.1929
36210,reptiles,flowers,CL,NO,0.1614,0.1814
36211,reptiles,trees,CL,NO,0.1703,0.1895
36212,non-insect_invertebrates,household_electrical_devices,CL,NO,0.1805,0.1858
36213,people,flowers,CL,NO,0.1609,0.1746
36214,large_carnivores,aquatic_mammals,CL,NO,0.1986,0.1935
36215,flowers,non-insect_invertebrates,CL,NO,0.2091,0.2092
36216,small_mammals,aquatic_mammals,CL,NO,0.2113,0.198
36217,household_furniture,standard transportation vehicles,CL,NO,0.1375,0.145
36218,fish,large_omnivores_and_herbivores,CL,NO,0.1924,0.1976
36219,flowers,fish,CL,NO,0.1769,0.1876
36220,large_man-made_outdoor_things,non-insect_invertebrates,CL,NO,0.2052,0.2094
36221,large_man-made_outdoor_things,specialized utility vehicles,CL,NO,0.152,0.1654
36222,insects,aquatic_mammals,CL,NO,0.1976,0.1937
36223,trees,standard transportation vehicles,CL,NO,0.1672,0.1776
36224,household_electrical_devices,household_furniture,CL,NO,0.1578,0.1636
36225,specialized utility vehicles,household_electrical_devices,CL,NO,0.1536,0.1564
36226,reptiles,small_mammals,OL,YES,0.1576,0.1678
36227,food_containers,non-insect_invertebrates,CL,NO,0.1499,0.1537
36228,insects,medium_mammals,CL,NO,0.2051,0.2032
36229,trees,large_carnivores,CL,NO,0.1544,0.1492
36230,trees,specialized utility vehicles,CL,NO,0.1466,0.1769
36231,fish,fruit_and_vegetables,CL,NO,0.1575,0.1904
36232,aquatic_mammals,aquatic_mammals,OL,YES,0.2476,0.2113
36233,medium_mammals,food_containers,CL,NO,0.1459,0.197
36234,fruit_and_vegetables,household_electrical_devices,CL,NO,0.1573,0.1814
36235,large_natural_outdoor_scenes,flowers,CL,NO,0.1652,0.1753
36236,fish,large_man-made_outdoor_things,CL,NO,0.1821,0.1829
36237,large_carnivores,fish,CL,NO,0.1785,0.1942
36238,household_electrical_devices,aquatic_mammals,CL,NO,0.1781,0.1887
36239,large_natural_outdoor_scenes,trees,CL,NO,0.1686,0.1893
36240,household_furniture,standard transportation vehicles,CL,NO,0.1362,0.1509
36241,aquatic_mammals,specialized utility vehicles,CL,NO,0.1569,0.1697
36242,household_furniture,food_containers,CL,NO,0.1599,0.166
36243,large_natural_outdoor_scenes,large_man-made_outdoor_things,CL,NO,0.1991,0.1938
36244,trees,reptiles,CL,NO,0.159,0.1862
36245,people,household_furniture,CL,NO,0.1702,0.1787
36246,people,fruit_and_vegetables,CL,NO,0.1466,0.1694
36247,large_carnivores,medium_mammals,OL,YES,0.2239,0.2137
36248,small_mammals,small_mammals,OL,YES,0.2467,0.2133
36249,people,specialized utility vehicles,CL,NO,0.12445,0.1626
36250,flowers,specialized utility vehicles,CL,NO,0.1659,0.1764
36251,household_electrical_devices,household_furniture,CL,NO,0.199,0.2
36252,flowers,household_furniture,CL,NO,0.1606,0.1758
36253,standard transportation vehicles,trees,CL,NO,0.10724,0.1493
36254,insects,household_furniture,CL,NO,0.1763,0.1823
36255,small_mammals,fruit_and_vegetables,CL,NO,0.1592,0.1842
36256,fruit_and_vegetables,household_furniture,CL,NO,0.1659,0.1664
36257,large_man-made_outdoor_things,aquatic_mammals,CL,NO,0.1675,0.1693
36258,food_containers,medium_mammals,CL,NO,0.1694,0.1677
36259,insects,specialized utility vehicles,CL,NO,0.1776,0.1895
36260,trees,medium_mammals,CL,NO,0.2072,0.1995
36261,flowers,household_electrical_devices,CL,NO,0.1694,0.192
36262,flowers,flowers,OL,YES,0.2393,0.2126
36263,household_furniture,reptiles,CL,NO,0.1443,0.1595
36264,large_man-made_outdoor_things,flowers,CL,NO,0.1686,0.1865
36265,specialized utility vehicles,non-insect_invertebrates,CL,NO,0.2034,0.1924
36266,fish,food_containers,CL,NO,0.1583,0.1797
36267,insects,large_omnivores_and_herbivores,CL,NO,0.1835,0.189
36268,household_electrical_devices,insects,CL,NO,0.1869,0.1838
36269,standard transportation vehicles,insects,CL,NO,0.1495,0.1678
36270,large_carnivores,aquatic_mammals,CL,NO,0.2014,0.1992
36271,household_furniture,people,CL,NO,0.1508,0.1632
36272,flowers,standard transportation vehicles,CL,NO,0.1469,0.164
36273,large_omnivores_and_herbivores,fruit_and_vegetables,CL,NO,0.1542,0.1702
36274,household_electrical_devices,people,CL,NO,0.1548,0.1284
36275,large_carnivores,insects,CL,NO,0.1564,0.1742
36276,flowers,large_man-made_outdoor_things,CL,NO,0.1748,0.1901
36277,non-insect_invertebrates,medium_mammals,OL,YES,0.2223,0.2051
36278,household_electrical_devices,food_containers,CL,NO,0.1626,0.1718
36279,large_natural_outdoor_scenes,large_carnivores,CL,NO,0.1638,0.1615
36280,insects,people,CL,NO,0.1886,0.1841
36281,large_natural_outdoor_scenes,specialized utility vehicles,CL,NO,0.167,0.1743
36282,fish,aquatic_mammals,CL,NO,0.2227,0.1978
36283,aquatic_mammals,large_carnivores,CL,NO,0.1683,0.1648
36284,large_carnivores,reptiles,CL,NO,0.1254,0.1708
36285,large_man-made_outdoor_things,food_containers,CL,NO,0.1361,0.1736
36286,standard transportation vehicles,food_containers,CL,NO,0.1737,0.1951
36287,household_electrical_devices,trees,CL,NO,0.12134,0.1305
36288,household_electrical_devices,non-insect_invertebrates,CL,NO,0.175,0.1747
36289,reptiles,food_containers,CL,NO,0.17,0.1865
36290,large_omnivores_and_herbivores,people,CL,NO,0.1741,0.1647
36291,insects,fruit_and_vegetables,OL,YES,0.2013,0.2003
36292,trees,large_omnivores_and_herbivores,OL,YES,0.1971,0.1956
36293,aquatic_mammals,people,CL,NO,0.1819,0.1816
36294,large_carnivores,specialized utility vehicles,CL,NO,0.134,0.1527
36295,flowers,large_man-made_outdoor_things,CL,NO,0.1671,0.1737
36296,specialized utility vehicles,people,CL,NO,0.1765,0.1693
36297,flowers,food_containers,CL,NO,0.1633,0.1897
36298,small_mammals,fruit_and_vegetables,CL,NO,0.1805,0.1891
36299,large_man-made_outdoor_things,household_electrical_devices,CL,NO,0.1615,0.1724
36300,standard transportation vehicles,food_containers,CL,NO,0.1361,0.1439
36301,flowers,large_carnivores,CL,NO,0.1296,0.1371
36302,standard transportation vehicles,food_containers,CL,NO,0.1359,0.1631
36303,large_man-made_outdoor_things,small_mammals,CL,NO,0.1589,0.1538
36304,fish,specialized utility vehicles,CL,NO,0.1608,0.1793
36305,specialized utility vehicles,trees,OL,YES,0.1819,0.2056
36306,fish,specialized utility vehicles,CL,NO,0.1395,0.1642
36307,standard transportation vehicles,standard transportation vehicles,CL,NO,0.196,0.2017
36308,large_natural_outdoor_scenes,food_containers,CL,NO,0.1797,0.1882
36309,food_containers,insects,CL,NO,0.1603,0.1478
36310,household_electrical_devices,large_natural_outdoor_scenes,CL,NO,0.1482,0.1707
36311,fish,aquatic_mammals,CL,NO,0.1742,0.1807
36312,trees,non-insect_invertebrates,CL,NO,0.195,0.1954
36313,food_containers,flowers,CL,NO,0.1758,0.1846
36314,household_electrical_devices,large_man-made_outdoor_things,CL,NO,0.1886,0.1912
36315,aquatic_mammals,insects,CL,NO,0.1736,0.1855
36316,household_furniture,small_mammals,CL,NO,0.1721,0.1509
36317,flowers,specialized utility vehicles,CL,NO,0.1387,0.1699
36318,household_furniture,large_man-made_outdoor_things,CL,NO,0.1908,0.1816
36319,aquatic_mammals,standard transportation vehicles,CL,NO,0.1438,0.1602
36320,fish,standard transportation vehicles,CL,NO,0.1365,0.1581
36321,fruit_and_vegetables,food_containers,CL,NO,0.1892,0.2065
36322,insects,household_electrical_devices,CL,NO,0.1556,0.1869
36323,fruit_and_vegetables,household_electrical_devices,CL,NO,0.1653,0.1952
36324,fish,household_electrical_devices,CL,NO,0.1747,0.1954
36325,people,trees,CL,NO,0.1219,0.15
36326,fish,insects,CL,NO,0.196,0.1953
36327,flowers,large_natural_outdoor_scenes,CL,NO,0.1891,0.1909
36328,small_mammals,insects,CL,NO,0.1869,0.1837
36329,flowers,trees,CL,NO,0.1404,0.1718
36330,medium_mammals,large_carnivores,CL,NO,0.1888,0.1956
36331,large_omnivores_and_herbivores,large_man-made_outdoor_things,CL,NO,0.1536,0.156
36332,medium_mammals,non-insect_invertebrates,CL,NO,0.1847,0.1873
36333,standard transportation vehicles,fish,CL,NO,0.1527,0.1737
36334,trees,reptiles,CL,NO,0.1542,0.1776
36335,medium_mammals,small_mammals,OL,YES,0.2173,0.2086
36336,household_electrical_devices,flowers,CL,NO,0.1523,0.1606
36337,fish,non-insect_invertebrates,OL,YES,0.1865,0.1906
36338,household_electrical_devices,insects,CL,NO,0.15,0.1536
36339,aquatic_mammals,fish,CL,NO,0.1472,0.1693
36340,aquatic_mammals,flowers,CL,NO,0.1882,0.1904
36341,large_natural_outdoor_scenes,large_carnivores,CL,NO,0.176,0.1553
36342,fruit_and_vegetables,medium_mammals,CL,NO,0.1775,0.1799
36343,large_carnivores,large_carnivores,OL,YES,0.1691,0.1786
36344,fish,medium_mammals,OL,YES,0.2008,0.1884
36345,people,insects,CL,NO,0.205,0.219
36346,reptiles,standard transportation vehicles,CL,NO,0.1409,0.1656
36347,insects,aquatic_mammals,CL,NO,0.1631,0.1721
36348,large_omnivores_and_herbivores,small_mammals,OL,YES,0.2013,0.1976
36349,food_containers,reptiles,CL,NO,0.1399,0.174
36350,large_omnivores_and_herbivores,large_omnivores_and_herbivores,OL,YES,0.1892,0.1945
36351,household_electrical_devices,fish,CL,NO,0.1935,0.2001
36352,large_man-made_outdoor_things,household_furniture,CL,NO,0.1797,0.1893
36353,flowers,large_natural_outdoor_scenes,OL,YES,0.1846,0.19
36354,insects,insects,OL,YES,0.2332,0.2015
36355,fish,large_man-made_outdoor_things,CL,NO,0.1547,0.1624
36356,aquatic_mammals,food_containers,CL,NO,0.13,0.1765
36357,reptiles,trees,CL,NO,0.1411,0.1656
36358,aquatic_mammals,large_natural_outdoor_scenes,OL,YES,0.1692,0.1945
36359,specialized utility vehicles,standard transportation vehicles,OL,YES,0.1967,0.1946
36360,large_man-made_outdoor_things,large_man-made_outdoor_things,OL,YES,0.1732,0.1797
36361,standard transportation vehicles,food_containers,CL,NO,0.158,0.1667
36362,large_carnivores,large_natural_outdoor_scenes,OL,YES,0.1487,0.1687
36363,specialized utility vehicles,non-insect_invertebrates,CL,NO,0.1686,0.1671
36364,fish,insects,CL,NO,0.1621,0.1738
36365,small_mammals,flowers,CL,NO,0.1586,0.1846
36366,large_man-made_outdoor_things,aquatic_mammals,CL,NO,0.1771,0.1709
36367,household_electrical_devices,medium_mammals,CL,NO,0.1932,0.1793
36368,household_electrical_devices,large_omnivores_and_herbivores,CL,NO,0.1589,0.1677
36369,household_electrical_devices,reptiles,CL,NO,0.1354,0.1453
36370,flowers,household_electrical_devices,CL,NO,0.1827,0.1993
36371,aquatic_mammals,large_man-made_outdoor_things,CL,NO,0.162,0.176
36372,standard transportation vehicles,specialized utility vehicles,CL,NO,0.1627,0.1746
36373,large_natural_outdoor_scenes,household_electrical_devices,CL,NO,0.1649,0.1782
36374,trees,fruit_and_vegetables,CL,NO,0.1909,0.1984
36375,household_electrical_devices,standard transportation vehicles,CL,NO,0.157,0.1614
36376,large_man-made_outdoor_things,large_omnivores_and_herbivores,CL,NO,0.1881,0.1925
36377,large_natural_outdoor_scenes,aquatic_mammals,CL,NO,0.1927,0.1908
36378,large_carnivores,people,CL,NO,0.1732,0.1682
36379,fish,specialized utility vehicles,CL,NO,0.1353,0.156
36380,specialized utility vehicles,large_carnivores,CL,NO,0.1428,0.12134
36381,food_containers,fish,CL,NO,0.1619,0.1797
36382,insects,small_mammals,CL,NO,0.1997,0.1892
36383,specialized utility vehicles,insects,CL,NO,0.1754,0.1794
36384,flowers,large_omnivores_and_herbivores,CL,NO,0.1703,0.1925
36385,insects,fish,CL,NO,0.1892,0.189
36386,large_man-made_outdoor_things,large_natural_outdoor_scenes,OL,YES,0.196,0.1844
36387,trees,reptiles,CL,NO,0.1564,0.1772
36388,specialized utility vehicles,fish,CL,NO,0.1255,0.1351
36389,fish,large_omnivores_and_herbivores,CL,NO,0.1824,0.188
36390,non-insect_invertebrates,household_furniture,CL,NO,0.1458,0.1682
36391,fruit_and_vegetables,large_natural_outdoor_scenes,CL,NO,0.1561,0.1724
36392,large_man-made_outdoor_things,household_furniture,CL,NO,0.1556,0.1699
36393,medium_mammals,trees,CL,NO,0.1539,0.1703
36394,food_containers,large_natural_outdoor_scenes,CL,NO,0.1406,0.1619
36395,aquatic_mammals,household_furniture,CL,NO,0.171,0.1951
36396,food_containers,flowers,CL,NO,0.1586,0.1753
36397,household_electrical_devices,fruit_and_vegetables,CL,NO,0.1318,0.1567
36398,household_furniture,household_electrical_devices,CL,NO,0.1996,0.1965
36399,fish,fish,OL,YES,0.2148,0.1965
36400,large_carnivores,standard transportation vehicles,CL,NO,0.1316,0.1555
36401,large_carnivores,large_man-made_outdoor_things,CL,NO,0.1555,0.1691
36402,medium_mammals,medium_mammals,OL,YES,0.2401,0.2233
36403,large_carnivores,small_mammals,OL,YES,0.2218,0.2083
36404,food_containers,large_natural_outdoor_scenes,CL,NO,0.1263,0.1631
36405,fruit_and_vegetables,flowers,CL,NO,0.1707,0.1808
36406,large_omnivores_and_herbivores,large_carnivores,CL,NO,0.1702,0.1781
36407,medium_mammals,large_omnivores_and_herbivores,CL,NO,0.1677,0.1771
36408,food_containers,flowers,CL,NO,0.1655,0.1672
36409,flowers,fish,CL,NO,0.182,0.1924
36410,large_man-made_outdoor_things,household_furniture,CL,NO,0.1627,0.1782
36411,large_carnivores,trees,CL,NO,0.1407,0.1719
36412,medium_mammals,fish,CL,NO,0.1483,0.1631
36413,large_omnivores_and_herbivores,small_mammals,CL,NO,0.2062,0.1909
36414,aquatic_mammals,reptiles,CL,NO,0.1699,0.2037
36415,fruit_and_vegetables,specialized utility vehicles,CL,NO,0.155,0.1632
36416,fish,standard transportation vehicles,CL,NO,0.1936,0.1892
36417,household_furniture,people,CL,NO,0.1632,0.15
36418,household_electrical_devices,small_mammals,CL,NO,0.162,0.1558
36419,large_man-made_outdoor_things,large_natural_outdoor_scenes,OL,YES,0.1818,0.1852
36420,insects,people,CL,NO,0.1696,0.1685
36421,food_containers,trees,CL,NO,0.1448,0.1669
36422,non-insect_invertebrates,people,CL,NO,0.1792,0.1759
36423,trees,large_carnivores,CL,NO,0.161,0.1501
36424,aquatic_mammals,reptiles,CL,NO,0.1473,0.173
36425,food_containers,trees,CL,NO,0.1575,0.1799
36426,large_natural_outdoor_scenes,non-insect_invertebrates,CL,NO,0.1197,0.1305
36427,non-insect_invertebrates,insects,CL,NO,0.249,0.2201
36428,small_mammals,large_man-made_outdoor_things,CL,NO,0.1438,0.1631
36429,aquatic_mammals,fish,CL,NO,0.175,0.1815
36430,reptiles,trees,CL,NO,0.12317,0.1769
36431,food_containers,standard transportation vehicles,CL,NO,0.1483,0.1505
36432,large_carnivores,people,CL,NO,0.159,0.1682
36433,specialized utility vehicles,large_natural_outdoor_scenes,OL,YES,0.209,0.2092
36434,household_electrical_devices,food_containers,CL,NO,0.2034,0.1929
36435,reptiles,standard transportation vehicles,CL,NO,0.1571,0.1649
36436,small_mammals,standard transportation vehicles,CL,NO,0.1438,0.1609
36437,flowers,fish,CL,NO,0.1782,0.1842
36438,non-insect_invertebrates,standard transportation vehicles,CL,NO,0.1404,0.1622
36439,large_carnivores,food_containers,CL,NO,0.1049,0.1528
36440,specialized utility vehicles,medium_mammals,CL,NO,0.1418,0.1447
36441,non-insect_invertebrates,household_furniture,CL,NO,0.1555,0.1815
36442,trees,large_man-made_outdoor_things,CL,NO,0.1891,0.1898
36443,non-insect_invertebrates,standard transportation vehicles,CL,NO,0.1621,0.1737
36444,fruit_and_vegetables,large_carnivores,CL,NO,0.1426,0.1373
36445,large_omnivores_and_herbivores,non-insect_invertebrates,CL,NO,0.1807,0.1755
36446,specialized utility vehicles,large_natural_outdoor_scenes,CL,NO,0.1448,0.1564
36447,specialized utility vehicles,aquatic_mammals,CL,NO,0.1805,0.1871
36448,household_electrical_devices,non-insect_invertebrates,CL,NO,0.1891,0.1879
36449,specialized utility vehicles,flowers,CL,NO,0.1747,0.1958
36450,medium_mammals,aquatic_mammals,CL,NO,0.2015,0.1929
36451,large_omnivores_and_herbivores,household_electrical_devices,CL,NO,0.157,0.1848
36452,large_omnivores_and_herbivores,flowers,CL,NO,0.1287,0.1814
36453,non-insect_invertebrates,household_electrical_devices,CL,NO,0.1578,0.1853
36454,household_furniture,non-insect_invertebrates,CL,NO,0.2056,0.2086
36455,medium_mammals,flowers,CL,NO,0.1836,0.1932
36456,small_mammals,standard transportation vehicles,CL,NO,0.1461,0.1581
36457,reptiles,household_furniture,CL,NO,0.1575,0.1718
36458,large_man-made_outdoor_things,food_containers,CL,NO,0.1671,0.1693
36459,reptiles,aquatic_mammals,CL,NO,0.2158,0.1963
36460,non-insect_invertebrates,standard transportation vehicles,CL,NO,0.0919,0.11993
36461,large_man-made_outdoor_things,non-insect_invertebrates,CL,NO,0.1565,0.1622
36462,food_containers,household_furniture,OL,YES,0.1794,0.1924
36463,large_carnivores,food_containers,CL,NO,0.1305,0.1813
36464,fish,medium_mammals,OL,YES,0.1829,0.169
36465,household_furniture,people,CL,NO,0.1469,0.1528
36466,trees,reptiles,CL,NO,0.1611,0.1898
36467,flowers,household_furniture,CL,NO,0.1703,0.173
36468,large_carnivores,non-insect_invertebrates,OL,YES,0.1945,0.1907
36469,large_man-made_outdoor_things,household_electrical_devices,CL,NO,0.1405,0.1708
36470,medium_mammals,insects,CL,NO,0.1704,0.1741
36471,insects,large_natural_outdoor_scenes,CL,NO,0.1633,0.181
36472,aquatic_mammals,fish,CL,NO,0.1943,0.1803
36473,non-insect_invertebrates,small_mammals,CL,NO,0.1848,0.1758
