index,true_label,candidate_labels,complementary_label
41367,7,"['nine'; 'six'; 'two'; 'zero'; 'one']",zero
41368,0,"['nine'; 'one'; 'four'; 'six'; 'zero']",zero
41369,9,"['eight'; 'four'; 'one'; 'six'; 'zero']",zero
41370,5,"['five'; 'zero'; 'two'; 'four'; 'three']",zero
41371,0,"['nine'; 'zero'; 'six'; 'four'; 'one']",zero
41372,1,"['three'; 'two'; 'one'; 'eight'; 'four']",eight
41373,4,"['seven'; 'four'; 'six'; 'three'; 'eight']",three
41374,0,"['zero'; 'nine'; 'four'; 'six'; 'one']",nine
41375,9,"['zero'; 'eight'; 'six'; 'four'; 'one']",eight
41376,0,"['nine'; 'zero'; 'one'; 'four'; 'six']",zero
41377,9,"['eight'; 'six'; 'one'; 'four'; 'zero']",zero
41378,3,"['eight'; 'three'; 'five'; 'six'; 'zero']",zero
41379,7,"['zero'; 'six'; 'one'; 'two'; 'nine']",zero
41380,6,"['one'; 'four'; 'five'; 'two'; 'seven']",four
41381,4,"['four'; 'three'; 'eight'; 'seven'; 'six']",four
41382,2,"['nine'; 'one'; 'seven'; 'six'; 'zero']",zero
41383,0,"['six'; 'nine'; 'zero'; 'four'; 'one']",zero
41384,0,"['nine'; 'four'; 'zero'; 'six'; 'one']",zero
41385,3,"['zero'; 'five'; 'eight'; 'six'; 'three']",zero
41386,1,"['three'; 'eight'; 'two'; 'four'; 'one']",eight
41387,5,"['zero'; 'three'; 'two'; 'five'; 'four']",zero
41388,0,"['one'; 'zero'; 'nine'; 'six'; 'four']",zero
41389,5,"['three'; 'four'; 'five'; 'two'; 'zero']",zero
41390,5,"['zero'; 'five'; 'two'; 'four'; 'three']",zero
41391,3,"['six'; 'five'; 'zero'; 'three'; 'eight']",zero
41392,1,"['one'; 'four'; 'three'; 'two'; 'eight']",four
41393,8,"['zero'; 'three'; 'four'; 'nine'; 'five']",three
41394,8,"['four'; 'three'; 'zero'; 'five'; 'nine']",zero
41395,9,"['six'; 'one'; 'eight'; 'four'; 'zero']",zero
41396,8,"['zero'; 'five'; 'four'; 'three'; 'nine']",five
41397,2,"['nine'; 'zero'; 'seven'; 'one'; 'six']",zero
41398,2,"['zero'; 'nine'; 'one'; 'six'; 'seven']",zero
41399,2,"['six'; 'one'; 'zero'; 'seven'; 'nine']",zero
41400,6,"['five'; 'two'; 'four'; 'one'; 'seven']",two
41401,0,"['zero'; 'four'; 'six'; 'nine'; 'one']",four
41402,5,"['zero'; 'five'; 'four'; 'two'; 'three']",zero
41403,9,"['six'; 'one'; 'eight'; 'zero'; 'four']",zero
41404,3,"['six'; 'zero'; 'five'; 'eight'; 'three']",zero
41405,7,"['nine'; 'two'; 'one'; 'zero'; 'six']",zero
41406,0,"['zero'; 'nine'; 'four'; 'six'; 'one']",nine
41407,3,"['zero'; 'five'; 'eight'; 'six'; 'three']",zero
41408,6,"['five'; 'one'; 'seven'; 'two'; 'four']",one
41409,1,"['eight'; 'one'; 'four'; 'three'; 'two']",one
41410,6,"['five'; 'four'; 'one'; 'seven'; 'two']",one
41411,3,"['eight'; 'zero'; 'three'; 'five'; 'six']",zero
41412,0,"['one'; 'nine'; 'six'; 'zero'; 'four']",zero
41413,6,"['five'; 'four'; 'seven'; 'two'; 'one']",four
41414,7,"['one'; 'nine'; 'zero'; 'six'; 'two']",zero
41415,6,"['five'; 'two'; 'one'; 'four'; 'seven']",two
41416,8,"['four'; 'nine'; 'five'; 'zero'; 'three']",zero
41417,2,"['six'; 'seven'; 'one'; 'zero'; 'nine']",zero
41418,1,"['two'; 'eight'; 'three'; 'one'; 'four']",eight
41419,1,"['four'; 'eight'; 'three'; 'two'; 'one']",four
41420,2,"['zero'; 'one'; 'seven'; 'nine'; 'six']",seven
41421,2,"['zero'; 'seven'; 'six'; 'nine'; 'one']",seven
41422,9,"['six'; 'four'; 'eight'; 'one'; 'zero']",zero
41423,6,"['one'; 'four'; 'two'; 'seven'; 'five']",four
41424,1,"['one'; 'two'; 'four'; 'three'; 'eight']",four
41425,0,"['nine'; 'one'; 'six'; 'zero'; 'four']",zero
41426,4,"['eight'; 'seven'; 'four'; 'six'; 'three']",seven
41427,2,"['seven'; 'nine'; 'zero'; 'one'; 'six']",zero
41428,3,"['five'; 'six'; 'eight'; 'three'; 'zero']",zero
41429,2,"['six'; 'zero'; 'nine'; 'seven'; 'one']",zero
41430,6,"['five'; 'four'; 'one'; 'two'; 'seven']",four
41431,8,"['four'; 'zero'; 'three'; 'five'; 'nine']",zero
41432,0,"['nine'; 'four'; 'six'; 'zero'; 'one']",zero
41433,9,"['six'; 'one'; 'eight'; 'four'; 'zero']",zero
41434,9,"['eight'; 'six'; 'one'; 'four'; 'zero']",zero
41435,5,"['zero'; 'five'; 'two'; 'four'; 'three']",zero
41436,3,"['eight'; 'zero'; 'five'; 'three'; 'six']",zero
41437,1,"['one'; 'four'; 'two'; 'eight'; 'three']",four
41438,2,"['seven'; 'six'; 'nine'; 'one'; 'zero']",zero
41439,6,"['two'; 'five'; 'four'; 'seven'; 'one']",five
41440,4,"['seven'; 'three'; 'eight'; 'four'; 'six']",three
41441,8,"['five'; 'nine'; 'three'; 'four'; 'zero']",zero
41442,6,"['one'; 'five'; 'four'; 'seven'; 'two']",five
41443,0,"['zero'; 'one'; 'six'; 'nine'; 'four']",nine
41444,4,"['eight'; 'four'; 'three'; 'six'; 'seven']",three
41445,0,"['four'; 'zero'; 'six'; 'one'; 'nine']",zero
41446,1,"['two'; 'one'; 'four'; 'three'; 'eight']",one
41447,0,"['zero'; 'six'; 'nine'; 'four'; 'one']",nine
41448,7,"['zero'; 'nine'; 'two'; 'one'; 'six']",zero
41449,1,"['eight'; 'two'; 'one'; 'three'; 'four']",two
41450,7,"['two'; 'six'; 'nine'; 'one'; 'zero']",zero
41451,2,"['zero'; 'nine'; 'seven'; 'six'; 'one']",nine
41452,6,"['two'; 'four'; 'five'; 'seven'; 'one']",four
41453,3,"['eight'; 'six'; 'three'; 'zero'; 'five']",zero
41454,1,"['one'; 'three'; 'two'; 'eight'; 'four']",eight
41455,4,"['three'; 'four'; 'eight'; 'six'; 'seven']",four
41456,4,"['eight'; 'four'; 'three'; 'seven'; 'six']",three
41457,5,"['zero'; 'two'; 'four'; 'three'; 'five']",zero
41458,2,"['zero'; 'one'; 'six'; 'nine'; 'seven']",seven
41459,6,"['one'; 'two'; 'four'; 'five'; 'seven']",one
41460,2,"['seven'; 'nine'; 'six'; 'zero'; 'one']",zero
41461,7,"['nine'; 'zero'; 'two'; 'one'; 'six']",zero
41462,5,"['four'; 'three'; 'five'; 'two'; 'zero']",zero
41463,8,"['three'; 'nine'; 'five'; 'four'; 'zero']",zero
41464,8,"['zero'; 'three'; 'four'; 'nine'; 'five']",zero
41465,0,"['one'; 'six'; 'nine'; 'four'; 'zero']",zero
41466,2,"['six'; 'nine'; 'one'; 'zero'; 'seven']",zero
41467,1,"['two'; 'eight'; 'one'; 'three'; 'four']",eight
41468,8,"['five'; 'zero'; 'nine'; 'four'; 'three']",zero
41469,2,"['zero'; 'six'; 'seven'; 'nine'; 'one']",seven
41470,7,"['six'; 'zero'; 'one'; 'two'; 'nine']",zero
41471,3,"['six'; 'three'; 'eight'; 'zero'; 'five']",zero
41472,7,"['six'; 'one'; 'zero'; 'nine'; 'two']",zero
41473,4,"['three'; 'six'; 'four'; 'eight'; 'seven']",four
41474,1,"['one'; 'three'; 'four'; 'eight'; 'two']",three
41475,5,"['five'; 'two'; 'zero'; 'four'; 'three']",zero
41476,3,"['zero'; 'five'; 'three'; 'eight'; 'six']",zero
41477,6,"['four'; 'two'; 'one'; 'seven'; 'five']",one
41478,2,"['one'; 'six'; 'zero'; 'seven'; 'nine']",zero
41479,7,"['nine'; 'zero'; 'one'; 'six'; 'two']",zero
41480,9,"['four'; 'six'; 'one'; 'eight'; 'zero']",zero
41481,8,"['nine'; 'three'; 'four'; 'zero'; 'five']",zero
41482,4,"['four'; 'three'; 'six'; 'seven'; 'eight']",three
41483,9,"['four'; 'zero'; 'eight'; 'six'; 'one']",zero
41484,2,"['zero'; 'six'; 'seven'; 'one'; 'nine']",seven
41485,0,"['one'; 'zero'; 'six'; 'four'; 'nine']",zero
41486,5,"['four'; 'three'; 'two'; 'zero'; 'five']",zero
41487,1,"['four'; 'three'; 'one'; 'two'; 'eight']",four
41488,6,"['one'; 'two'; 'five'; 'four'; 'seven']",one
41489,2,"['nine'; 'one'; 'seven'; 'zero'; 'six']",zero
41490,0,"['one'; 'six'; 'zero'; 'nine'; 'four']",zero
41491,3,"['zero'; 'five'; 'three'; 'six'; 'eight']",zero
41492,1,"['one'; 'three'; 'eight'; 'two'; 'four']",eight
41493,7,"['one'; 'nine'; 'two'; 'six'; 'zero']",zero
41494,3,"['three'; 'six'; 'five'; 'eight'; 'zero']",zero
41495,8,"['five'; 'four'; 'zero'; 'nine'; 'three']",zero
41496,7,"['two'; 'zero'; 'one'; 'six'; 'nine']",zero
41497,9,"['four'; 'zero'; 'one'; 'six'; 'eight']",zero
41498,5,"['four'; 'five'; 'zero'; 'two'; 'three']",zero
41499,4,"['seven'; 'four'; 'three'; 'eight'; 'six']",four
41500,6,"['two'; 'seven'; 'one'; 'five'; 'four']",seven
41501,9,"['one'; 'four'; 'eight'; 'zero'; 'six']",zero
41502,9,"['eight'; 'one'; 'four'; 'zero'; 'six']",zero
41503,9,"['eight'; 'zero'; 'one'; 'four'; 'six']",zero
41504,8,"['three'; 'zero'; 'nine'; 'four'; 'five']",zero
41505,8,"['four'; 'five'; 'zero'; 'nine'; 'three']",zero
41506,0,"['nine'; 'four'; 'one'; 'zero'; 'six']",zero
41507,3,"['eight'; 'six'; 'zero'; 'three'; 'five']",zero
41508,6,"['one'; 'two'; 'four'; 'five'; 'seven']",one
41509,5,"['four'; 'three'; 'two'; 'zero'; 'five']",zero
41510,9,"['zero'; 'four'; 'six'; 'eight'; 'one']",four
41511,4,"['three'; 'six'; 'four'; 'seven'; 'eight']",seven
41512,2,"['nine'; 'seven'; 'zero'; 'six'; 'one']",zero
41513,3,"['three'; 'five'; 'six'; 'zero'; 'eight']",zero
41514,1,"['eight'; 'two'; 'three'; 'four'; 'one']",two
41515,3,"['five'; 'zero'; 'six'; 'eight'; 'three']",zero
41516,2,"['zero'; 'six'; 'one'; 'seven'; 'nine']",seven
41517,6,"['five'; 'one'; 'seven'; 'two'; 'four']",one
41518,1,"['eight'; 'four'; 'three'; 'one'; 'two']",four
41519,6,"['five'; 'two'; 'four'; 'seven'; 'one']",two
41520,7,"['two'; 'zero'; 'one'; 'nine'; 'six']",zero
41521,5,"['four'; 'three'; 'five'; 'zero'; 'two']",zero
41522,5,"['two'; 'five'; 'four'; 'zero'; 'three']",zero
41523,5,"['four'; 'two'; 'zero'; 'three'; 'five']",zero
41524,1,"['two'; 'three'; 'one'; 'eight'; 'four']",one
41525,1,"['one'; 'eight'; 'three'; 'two'; 'four']",eight
41526,1,"['two'; 'eight'; 'three'; 'four'; 'one']",eight
41527,7,"['six'; 'zero'; 'two'; 'one'; 'nine']",zero
41528,4,"['four'; 'six'; 'three'; 'seven'; 'eight']",six
41529,8,"['three'; 'nine'; 'four'; 'zero'; 'five']",zero
41530,7,"['nine'; 'six'; 'two'; 'one'; 'zero']",zero
41531,4,"['three'; 'eight'; 'seven'; 'four'; 'six']",eight
41532,7,"['two'; 'one'; 'zero'; 'nine'; 'six']",zero
41533,5,"['zero'; 'three'; 'four'; 'two'; 'five']",zero
41534,0,"['four'; 'nine'; 'one'; 'zero'; 'six']",zero
41535,7,"['nine'; 'zero'; 'one'; 'two'; 'six']",zero
41536,1,"['two'; 'eight'; 'four'; 'three'; 'one']",eight
41537,3,"['eight'; 'three'; 'five'; 'six'; 'zero']",zero
41538,6,"['seven'; 'five'; 'one'; 'four'; 'two']",one
41539,5,"['zero'; 'five'; 'four'; 'three'; 'two']",zero
41540,2,"['seven'; 'nine'; 'six'; 'one'; 'zero']",zero
41541,2,"['seven'; 'zero'; 'one'; 'nine'; 'six']",zero
41542,1,"['three'; 'eight'; 'four'; 'one'; 'two']",eight
41543,3,"['three'; 'five'; 'zero'; 'eight'; 'six']",zero
41544,8,"['five'; 'nine'; 'zero'; 'three'; 'four']",zero
41545,6,"['two'; 'seven'; 'five'; 'four'; 'one']",seven
41546,6,"['five'; 'four'; 'seven'; 'one'; 'two']",four
41547,6,"['five'; 'seven'; 'two'; 'four'; 'one']",two
41548,5,"['zero'; 'four'; 'two'; 'three'; 'five']",zero
41549,7,"['six'; 'two'; 'nine'; 'one'; 'zero']",zero
41550,8,"['three'; 'nine'; 'zero'; 'five'; 'four']",zero
41551,7,"['one'; 'zero'; 'two'; 'nine'; 'six']",zero
41552,3,"['five'; 'three'; 'six'; 'eight'; 'zero']",zero
41553,0,"['six'; 'zero'; 'nine'; 'one'; 'four']",zero
41554,1,"['two'; 'three'; 'four'; 'eight'; 'one']",three
41555,1,"['three'; 'one'; 'eight'; 'four'; 'two']",one
41556,0,"['one'; 'nine'; 'four'; 'six'; 'zero']",zero
41557,0,"['four'; 'one'; 'zero'; 'six'; 'nine']",zero
41558,7,"['two'; 'one'; 'zero'; 'nine'; 'six']",zero
41559,1,"['four'; 'two'; 'eight'; 'three'; 'one']",four
41560,8,"['nine'; 'five'; 'three'; 'four'; 'zero']",zero
41561,6,"['four'; 'five'; 'two'; 'one'; 'seven']",five
41562,9,"['zero'; 'one'; 'six'; 'eight'; 'four']",zero
41563,9,"['four'; 'eight'; 'one'; 'zero'; 'six']",zero
41564,8,"['zero'; 'four'; 'five'; 'three'; 'nine']",five
41565,3,"['five'; 'six'; 'zero'; 'eight'; 'three']",zero
41566,5,"['zero'; 'five'; 'two'; 'four'; 'three']",zero
41567,1,"['two'; 'eight'; 'four'; 'three'; 'one']",eight
41568,4,"['eight'; 'four'; 'seven'; 'six'; 'three']",eight
41569,4,"['three'; 'four'; 'seven'; 'eight'; 'six']",four
41570,0,"['one'; 'six'; 'zero'; 'four'; 'nine']",zero
41571,7,"['six'; 'zero'; 'two'; 'one'; 'nine']",zero
41572,6,"['four'; 'seven'; 'two'; 'five'; 'one']",five
41573,3,"['zero'; 'eight'; 'six'; 'three'; 'five']",zero
41574,4,"['three'; 'eight'; 'seven'; 'six'; 'four']",eight
41575,8,"['four'; 'nine'; 'three'; 'zero'; 'five']",zero
41576,4,"['three'; 'eight'; 'six'; 'seven'; 'four']",eight
41577,6,"['four'; 'seven'; 'two'; 'five'; 'one']",four
41578,8,"['nine'; 'four'; 'three'; 'zero'; 'five']",zero
41579,2,"['zero'; 'seven'; 'six'; 'nine'; 'one']",seven
41580,4,"['three'; 'six'; 'four'; 'eight'; 'seven']",six
41581,2,"['seven'; 'one'; 'zero'; 'six'; 'nine']",zero
41582,5,"['four'; 'two'; 'three'; 'five'; 'zero']",zero
41583,9,"['one'; 'four'; 'zero'; 'six'; 'eight']",zero
41584,7,"['nine'; 'six'; 'one'; 'two'; 'zero']",zero
41585,1,"['eight'; 'one'; 'two'; 'four'; 'three']",one
41586,6,"['seven'; 'one'; 'four'; 'two'; 'five']",one
41587,5,"['three'; 'zero'; 'four'; 'five'; 'two']",zero
41588,0,"['four'; 'nine'; 'six'; 'zero'; 'one']",zero
41589,9,"['eight'; 'four'; 'zero'; 'six'; 'one']",zero
41590,3,"['eight'; 'six'; 'zero'; 'three'; 'five']",zero
41591,1,"['eight'; 'three'; 'two'; 'one'; 'four']",four
41592,8,"['five'; 'four'; 'three'; 'nine'; 'zero']",zero
41593,2,"['one'; 'six'; 'seven'; 'zero'; 'nine']",zero
41594,9,"['one'; 'eight'; 'six'; 'zero'; 'four']",zero
41595,2,"['nine'; 'seven'; 'one'; 'zero'; 'six']",zero
41596,1,"['four'; 'two'; 'one'; 'three'; 'eight']",one
41597,7,"['six'; 'one'; 'zero'; 'two'; 'nine']",zero
41598,8,"['five'; 'four'; 'zero'; 'nine'; 'three']",zero
41599,9,"['one'; 'zero'; 'six'; 'four'; 'eight']",zero
41600,1,"['three'; 'two'; 'four'; 'one'; 'eight']",two
41601,7,"['two'; 'one'; 'nine'; 'zero'; 'six']",zero
41602,5,"['five'; 'three'; 'two'; 'four'; 'zero']",zero
41603,9,"['six'; 'zero'; 'four'; 'one'; 'eight']",zero
41604,7,"['one'; 'nine'; 'six'; 'zero'; 'two']",zero
41605,9,"['four'; 'one'; 'six'; 'zero'; 'eight']",zero
41606,0,"['zero'; 'nine'; 'six'; 'one'; 'four']",nine
41607,1,"['eight'; 'one'; 'four'; 'two'; 'three']",one
41608,3,"['eight'; 'six'; 'five'; 'three'; 'zero']",zero
41609,0,"['nine'; 'one'; 'six'; 'four'; 'zero']",zero
41610,5,"['two'; 'three'; 'zero'; 'four'; 'five']",zero
41611,8,"['four'; 'three'; 'nine'; 'five'; 'zero']",zero
41612,0,"['nine'; 'four'; 'six'; 'one'; 'zero']",zero
41613,9,"['four'; 'zero'; 'one'; 'six'; 'eight']",zero
41614,0,"['one'; 'four'; 'zero'; 'nine'; 'six']",zero
41615,7,"['two'; 'zero'; 'six'; 'one'; 'nine']",zero
41616,0,"['six'; 'zero'; 'four'; 'nine'; 'one']",zero
41617,0,"['one'; 'four'; 'six'; 'nine'; 'zero']",zero
41618,5,"['zero'; 'four'; 'three'; 'two'; 'five']",zero
41619,3,"['zero'; 'six'; 'three'; 'eight'; 'five']",zero
41620,0,"['six'; 'one'; 'four'; 'nine'; 'zero']",zero
41621,8,"['four'; 'three'; 'five'; 'nine'; 'zero']",zero
41622,8,"['zero'; 'three'; 'five'; 'four'; 'nine']",zero
41623,1,"['eight'; 'one'; 'four'; 'two'; 'three']",one
41624,3,"['zero'; 'six'; 'five'; 'eight'; 'three']",zero
41625,4,"['three'; 'eight'; 'six'; 'seven'; 'four']",eight
41626,4,"['six'; 'four'; 'seven'; 'three'; 'eight']",three
41627,0,"['nine'; 'one'; 'zero'; 'four'; 'six']",zero
41628,5,"['four'; 'three'; 'two'; 'five'; 'zero']",zero
41629,3,"['five'; 'zero'; 'three'; 'six'; 'eight']",zero
41630,7,"['nine'; 'one'; 'zero'; 'six'; 'two']",zero
41631,6,"['four'; 'five'; 'two'; 'seven'; 'one']",five
41632,3,"['eight'; 'six'; 'five'; 'zero'; 'three']",zero
41633,2,"['six'; 'one'; 'zero'; 'nine'; 'seven']",zero
41634,0,"['one'; 'six'; 'nine'; 'four'; 'zero']",zero
41635,0,"['six'; 'one'; 'four'; 'zero'; 'nine']",zero
41636,6,"['seven'; 'four'; 'two'; 'five'; 'one']",four
41637,1,"['eight'; 'two'; 'four'; 'three'; 'one']",two
41638,1,"['four'; 'two'; 'eight'; 'three'; 'one']",four
41639,3,"['six'; 'eight'; 'zero'; 'five'; 'three']",zero
41640,1,"['eight'; 'three'; 'one'; 'four'; 'two']",four
41641,1,"['four'; 'one'; 'two'; 'eight'; 'three']",one
41642,6,"['five'; 'one'; 'four'; 'seven'; 'two']",one
41643,0,"['zero'; 'one'; 'four'; 'nine'; 'six']",zero
41644,9,"['eight'; 'one'; 'six'; 'four'; 'zero']",zero
41645,9,"['eight'; 'zero'; 'four'; 'one'; 'six']",zero
41646,0,"['four'; 'six'; 'one'; 'nine'; 'zero']",zero
41647,0,"['six'; 'zero'; 'four'; 'one'; 'nine']",zero
41648,4,"['three'; 'eight'; 'six'; 'four'; 'seven']",eight
41649,1,"['four'; 'one'; 'three'; 'eight'; 'two']",one
41650,7,"['zero'; 'two'; 'one'; 'six'; 'nine']",zero
41651,2,"['one'; 'nine'; 'six'; 'seven'; 'zero']",zero
41652,8,"['nine'; 'three'; 'four'; 'five'; 'zero']",zero
41653,3,"['five'; 'six'; 'three'; 'zero'; 'eight']",zero
41654,6,"['five'; 'one'; 'seven'; 'two'; 'four']",one
41655,4,"['four'; 'three'; 'eight'; 'seven'; 'six']",three
41656,7,"['zero'; 'one'; 'six'; 'two'; 'nine']",zero
41657,5,"['zero'; 'five'; 'four'; 'two'; 'three']",zero
41658,1,"['two'; 'four'; 'eight'; 'one'; 'three']",four
41659,6,"['five'; 'seven'; 'one'; 'two'; 'four']",one
41660,7,"['one'; 'six'; 'zero'; 'two'; 'nine']",zero
41661,7,"['zero'; 'one'; 'six'; 'two'; 'nine']",zero
41662,2,"['zero'; 'six'; 'nine'; 'one'; 'seven']",zero
41663,8,"['zero'; 'nine'; 'four'; 'five'; 'three']",nine
41664,4,"['three'; 'four'; 'eight'; 'seven'; 'six']",eight
41665,9,"['six'; 'eight'; 'one'; 'zero'; 'four']",zero
41666,6,"['two'; 'five'; 'seven'; 'one'; 'four']",five
41667,0,"['one'; 'six'; 'nine'; 'zero'; 'four']",zero
41668,2,"['nine'; 'one'; 'six'; 'seven'; 'zero']",zero
41669,1,"['two'; 'three'; 'eight'; 'one'; 'four']",eight
41670,5,"['zero'; 'four'; 'three'; 'two'; 'five']",zero
41671,4,"['six'; 'eight'; 'four'; 'three'; 'seven']",three
41672,2,"['nine'; 'six'; 'one'; 'seven'; 'zero']",zero
41673,5,"['zero'; 'two'; 'four'; 'five'; 'three']",zero
41674,5,"['zero'; 'three'; 'five'; 'two'; 'four']",zero
41675,6,"['two'; 'five'; 'four'; 'one'; 'seven']",five
41676,6,"['two'; 'seven'; 'one'; 'five'; 'four']",four
41677,7,"['one'; 'zero'; 'two'; 'six'; 'nine']",zero
41678,4,"['eight'; 'three'; 'four'; 'six'; 'seven']",three
41679,8,"['five'; 'zero'; 'four'; 'three'; 'nine']",zero
41680,4,"['seven'; 'eight'; 'six'; 'three'; 'four']",six
41681,9,"['six'; 'eight'; 'zero'; 'four'; 'one']",zero
41682,5,"['five'; 'two'; 'zero'; 'four'; 'three']",zero
41683,0,"['six'; 'one'; 'zero'; 'four'; 'nine']",zero
41684,9,"['six'; 'eight'; 'one'; 'four'; 'zero']",zero
41685,1,"['one'; 'two'; 'three'; 'four'; 'eight']",eight
41686,4,"['seven'; 'three'; 'four'; 'six'; 'eight']",three
41687,2,"['seven'; 'nine'; 'zero'; 'six'; 'one']",zero
41688,6,"['two'; 'four'; 'seven'; 'five'; 'one']",four
41689,3,"['six'; 'eight'; 'zero'; 'three'; 'five']",zero
41690,6,"['four'; 'seven'; 'five'; 'two'; 'one']",one
41691,4,"['seven'; 'eight'; 'three'; 'six'; 'four']",three
41692,7,"['one'; 'two'; 'six'; 'zero'; 'nine']",zero
41693,5,"['four'; 'three'; 'five'; 'two'; 'zero']",zero
41694,1,"['four'; 'three'; 'two'; 'one'; 'eight']",eight
41695,6,"['seven'; 'four'; 'one'; 'five'; 'two']",four
41696,0,"['four'; 'one'; 'zero'; 'nine'; 'six']",zero
41697,7,"['six'; 'one'; 'zero'; 'nine'; 'two']",zero
41698,7,"['zero'; 'one'; 'two'; 'six'; 'nine']",zero
41699,8,"['nine'; 'five'; 'four'; 'three'; 'zero']",zero
41700,7,"['six'; 'two'; 'one'; 'nine'; 'zero']",zero
41701,9,"['four'; 'eight'; 'zero'; 'one'; 'six']",zero
41702,2,"['six'; 'seven'; 'zero'; 'one'; 'nine']",zero
41703,6,"['four'; 'five'; 'two'; 'one'; 'seven']",five
41704,3,"['zero'; 'eight'; 'five'; 'three'; 'six']",zero
41705,8,"['three'; 'zero'; 'four'; 'five'; 'nine']",zero
41706,9,"['four'; 'one'; 'six'; 'eight'; 'zero']",zero
41707,7,"['zero'; 'one'; 'nine'; 'six'; 'two']",nine
41708,2,"['zero'; 'one'; 'seven'; 'six'; 'nine']",seven
41709,8,"['three'; 'four'; 'nine'; 'zero'; 'five']",zero
41710,2,"['six'; 'nine'; 'one'; 'seven'; 'zero']",zero
41711,6,"['five'; 'one'; 'four'; 'seven'; 'two']",one
41712,8,"['five'; 'nine'; 'four'; 'three'; 'zero']",zero
41713,0,"['nine'; 'six'; 'zero'; 'one'; 'four']",zero
41714,4,"['seven'; 'three'; 'eight'; 'four'; 'six']",seven
41715,1,"['one'; 'eight'; 'three'; 'four'; 'two']",eight
41716,4,"['four'; 'eight'; 'three'; 'seven'; 'six']",eight
41717,7,"['zero'; 'one'; 'nine'; 'six'; 'two']",nine
41718,8,"['four'; 'zero'; 'nine'; 'three'; 'five']",zero
41719,5,"['two'; 'three'; 'four'; 'five'; 'zero']",zero
41720,3,"['five'; 'three'; 'eight'; 'zero'; 'six']",zero
41721,2,"['seven'; 'one'; 'six'; 'zero'; 'nine']",zero
41722,4,"['eight'; 'three'; 'four'; 'seven'; 'six']",three
41723,1,"['four'; 'two'; 'one'; 'eight'; 'three']",one
41724,4,"['six'; 'four'; 'eight'; 'seven'; 'three']",eight
41725,7,"['one'; 'two'; 'nine'; 'zero'; 'six']",zero
41726,6,"['one'; 'five'; 'four'; 'two'; 'seven']",five
41727,3,"['five'; 'six'; 'zero'; 'three'; 'eight']",zero
41728,1,"['eight'; 'two'; 'one'; 'four'; 'three']",two
41729,0,"['four'; 'zero'; 'nine'; 'one'; 'six']",zero
41730,2,"['seven'; 'six'; 'one'; 'zero'; 'nine']",zero
41731,5,"['five'; 'four'; 'two'; 'three'; 'zero']",zero
41732,1,"['eight'; 'three'; 'four'; 'one'; 'two']",three
41733,1,"['two'; 'three'; 'one'; 'eight'; 'four']",one
41734,9,"['four'; 'six'; 'zero'; 'one'; 'eight']",zero
41735,6,"['five'; 'two'; 'four'; 'seven'; 'one']",two
41736,6,"['five'; 'four'; 'one'; 'two'; 'seven']",one
41737,5,"['two'; 'four'; 'five'; 'zero'; 'three']",zero
41738,9,"['one'; 'six'; 'zero'; 'four'; 'eight']",zero
41739,1,"['three'; 'one'; 'eight'; 'four'; 'two']",one
41740,3,"['eight'; 'zero'; 'three'; 'five'; 'six']",zero
41741,2,"['seven'; 'nine'; 'zero'; 'six'; 'one']",zero
41742,3,"['five'; 'eight'; 'zero'; 'three'; 'six']",zero
41743,0,"['zero'; 'six'; 'nine'; 'four'; 'one']",nine
41744,1,"['one'; 'eight'; 'three'; 'two'; 'four']",eight
41745,2,"['nine'; 'six'; 'one'; 'zero'; 'seven']",zero
41746,6,"['seven'; 'one'; 'two'; 'five'; 'four']",one
41747,3,"['five'; 'six'; 'eight'; 'zero'; 'three']",zero
41748,1,"['two'; 'four'; 'three'; 'one'; 'eight']",four
41749,4,"['eight'; 'six'; 'seven'; 'three'; 'four']",six
41750,1,"['one'; 'four'; 'eight'; 'two'; 'three']",four
41751,8,"['five'; 'four'; 'zero'; 'three'; 'nine']",zero
41752,5,"['two'; 'five'; 'three'; 'zero'; 'four']",zero
41753,3,"['zero'; 'eight'; 'five'; 'six'; 'three']",zero
41754,5,"['five'; 'three'; 'four'; 'two'; 'zero']",zero
41755,3,"['six'; 'zero'; 'three'; 'eight'; 'five']",zero
41756,0,"['zero'; 'four'; 'one'; 'nine'; 'six']",nine
41757,6,"['five'; 'one'; 'four'; 'two'; 'seven']",one
41758,8,"['five'; 'three'; 'nine'; 'four'; 'zero']",zero
41759,5,"['two'; 'four'; 'five'; 'three'; 'zero']",zero
41760,7,"['six'; 'nine'; 'zero'; 'two'; 'one']",zero
41761,9,"['zero'; 'four'; 'eight'; 'one'; 'six']",four
41762,7,"['nine'; 'zero'; 'two'; 'one'; 'six']",zero
41763,9,"['four'; 'six'; 'eight'; 'zero'; 'one']",zero
41764,8,"['five'; 'three'; 'nine'; 'four'; 'zero']",zero
41765,3,"['eight'; 'three'; 'zero'; 'six'; 'five']",zero
41766,2,"['one'; 'zero'; 'seven'; 'six'; 'nine']",zero
41767,3,"['five'; 'eight'; 'three'; 'zero'; 'six']",zero
41768,9,"['one'; 'four'; 'six'; 'eight'; 'zero']",zero
41769,7,"['six'; 'zero'; 'one'; 'two'; 'nine']",zero
41770,0,"['four'; 'six'; 'one'; 'zero'; 'nine']",zero
41771,9,"['six'; 'eight'; 'one'; 'zero'; 'four']",zero
