index,true_label,candidate_labels,complementary_label
41583,1,"['vehicles 2'; 'insects'; 'fruit and vegetables']",fruit and vegetables
41584,19,"['food containers'; 'large carnivores'; 'medium-sized mammals']",food containers
41585,15,"['medium-sized mammals'; 'flowers'; 'trees']",flowers
41586,18,"['large man-made outdoor things'; 'flowers'; 'insects']",flowers
41587,6,"['vehicles 2'; 'household furniture'; 'trees']",trees
41588,7,"['non-insect invertebrates'; 'people'; 'insects']",people
41589,11,"['flowers'; 'large natural outdoor scenes'; 'food containers']",flowers
41590,13,"['fish'; 'large omnivores and herbivores'; 'large carnivores']",fish
41591,0,"['food containers'; 'aquatic mammals'; 'large carnivores']",food containers
41592,6,"['vehicles 2'; 'household furniture'; 'trees']",trees
41593,16,"['household furniture'; 'large man-made outdoor things'; 'large omnivores and herbivores']",household furniture
41594,1,"['fruit and vegetables'; 'vehicles 2'; 'insects']",insects
41595,15,"['flowers'; 'medium-sized mammals'; 'trees']",flowers
41596,3,"['vehicles 1'; 'fish'; 'non-insect invertebrates']",fish
41597,0,"['large carnivores'; 'food containers'; 'aquatic mammals']",food containers
41598,15,"['flowers'; 'trees'; 'medium-sized mammals']",flowers
41599,2,"['trees'; 'flowers'; 'food containers']",food containers
41600,3,"['vehicles 1'; 'fish'; 'non-insect invertebrates']",fish
41601,18,"['large man-made outdoor things'; 'flowers'; 'insects']",flowers
41602,17,"['flowers'; 'insects'; 'fish']",fish
41603,2,"['trees'; 'food containers'; 'flowers']",food containers
41604,1,"['fruit and vegetables'; 'vehicles 2'; 'insects']",fruit and vegetables
41605,7,"['insects'; 'people'; 'non-insect invertebrates']",people
41606,19,"['large carnivores'; 'food containers'; 'medium-sized mammals']",food containers
41607,12,"['medium-sized mammals'; 'food containers'; 'large omnivores and herbivores']",food containers
41608,4,"['aquatic mammals'; 'flowers'; 'household furniture']",aquatic mammals
41609,1,"['vehicles 2'; 'insects'; 'fruit and vegetables']",fruit and vegetables
41610,3,"['fish'; 'non-insect invertebrates'; 'vehicles 1']",fish
41611,3,"['non-insect invertebrates'; 'vehicles 1'; 'fish']",non-insect invertebrates
41612,18,"['flowers'; 'large man-made outdoor things'; 'insects']",flowers
41613,9,"['non-insect invertebrates'; 'household electrical devices'; 'large natural outdoor scenes']",household electrical devices
41614,12,"['food containers'; 'medium-sized mammals'; 'large omnivores and herbivores']",food containers
41615,6,"['household furniture'; 'trees'; 'vehicles 2']",trees
41616,7,"['insects'; 'people'; 'non-insect invertebrates']",people
41617,14,"['people'; 'trees'; 'food containers']",trees
41618,9,"['large natural outdoor scenes'; 'household electrical devices'; 'non-insect invertebrates']",household electrical devices
41619,4,"['aquatic mammals'; 'flowers'; 'household furniture']",aquatic mammals
41620,16,"['large omnivores and herbivores'; 'large man-made outdoor things'; 'household furniture']",household furniture
41621,12,"['food containers'; 'medium-sized mammals'; 'large omnivores and herbivores']",food containers
41622,0,"['aquatic mammals'; 'large carnivores'; 'food containers']",food containers
41623,6,"['trees'; 'vehicles 2'; 'household furniture']",vehicles 2
41624,5,"['insects'; 'aquatic mammals'; 'small mammals']",aquatic mammals
41625,14,"['trees'; 'people'; 'food containers']",trees
41626,0,"['large carnivores'; 'food containers'; 'aquatic mammals']",food containers
41627,2,"['trees'; 'food containers'; 'flowers']",food containers
41628,9,"['household electrical devices'; 'non-insect invertebrates'; 'large natural outdoor scenes']",non-insect invertebrates
41629,1,"['fruit and vegetables'; 'vehicles 2'; 'insects']",insects
41630,18,"['large man-made outdoor things'; 'flowers'; 'insects']",flowers
41631,14,"['trees'; 'food containers'; 'people']",food containers
41632,14,"['trees'; 'people'; 'food containers']",trees
41633,19,"['food containers'; 'large carnivores'; 'medium-sized mammals']",large carnivores
41634,3,"['vehicles 1'; 'fish'; 'non-insect invertebrates']",fish
41635,0,"['aquatic mammals'; 'large carnivores'; 'food containers']",food containers
41636,8,"['vehicles 1'; 'aquatic mammals'; 'large carnivores']",aquatic mammals
41637,9,"['non-insect invertebrates'; 'household electrical devices'; 'large natural outdoor scenes']",household electrical devices
41638,8,"['large carnivores'; 'vehicles 1'; 'aquatic mammals']",vehicles 1
41639,16,"['large man-made outdoor things'; 'household furniture'; 'large omnivores and herbivores']",household furniture
41640,9,"['non-insect invertebrates'; 'large natural outdoor scenes'; 'household electrical devices']",non-insect invertebrates
41641,19,"['food containers'; 'medium-sized mammals'; 'large carnivores']",large carnivores
41642,17,"['fish'; 'insects'; 'flowers']",fish
41643,1,"['vehicles 2'; 'insects'; 'fruit and vegetables']",fruit and vegetables
41644,13,"['fish'; 'large carnivores'; 'large omnivores and herbivores']",fish
41645,10,"['large carnivores'; 'household furniture'; 'fruit and vegetables']",household furniture
41646,6,"['vehicles 2'; 'trees'; 'household furniture']",trees
41647,7,"['insects'; 'people'; 'non-insect invertebrates']",people
41648,1,"['fruit and vegetables'; 'insects'; 'vehicles 2']",fruit and vegetables
41649,15,"['flowers'; 'trees'; 'medium-sized mammals']",flowers
41650,7,"['non-insect invertebrates'; 'people'; 'insects']",people
41651,2,"['food containers'; 'flowers'; 'trees']",food containers
41652,12,"['food containers'; 'medium-sized mammals'; 'large omnivores and herbivores']",food containers
41653,14,"['people'; 'trees'; 'food containers']",trees
41654,9,"['non-insect invertebrates'; 'household electrical devices'; 'large natural outdoor scenes']",household electrical devices
41655,1,"['vehicles 2'; 'fruit and vegetables'; 'insects']",fruit and vegetables
41656,8,"['large carnivores'; 'vehicles 1'; 'aquatic mammals']",vehicles 1
41657,17,"['insects'; 'fish'; 'flowers']",fish
41658,6,"['vehicles 2'; 'household furniture'; 'trees']",trees
41659,6,"['trees'; 'household furniture'; 'vehicles 2']",trees
41660,14,"['trees'; 'people'; 'food containers']",trees
41661,0,"['food containers'; 'aquatic mammals'; 'large carnivores']",food containers
41662,17,"['fish'; 'insects'; 'flowers']",fish
41663,17,"['flowers'; 'fish'; 'insects']",fish
41664,4,"['flowers'; 'household furniture'; 'aquatic mammals']",flowers
41665,0,"['food containers'; 'aquatic mammals'; 'large carnivores']",food containers
41666,14,"['trees'; 'food containers'; 'people']",food containers
41667,8,"['vehicles 1'; 'large carnivores'; 'aquatic mammals']",Vehicles
41668,5,"['insects'; 'aquatic mammals'; 'small mammals']",aquatic mammals
41669,14,"['food containers'; 'trees'; 'people']",trees
41670,10,"['fruit and vegetables'; 'household furniture'; 'large carnivores']",fruit and vegetables
41671,4,"['household furniture'; 'aquatic mammals'; 'flowers']",aquatic mammals
41672,2,"['flowers'; 'trees'; 'food containers']",food containers
41673,12,"['large omnivores and herbivores'; 'medium-sized mammals'; 'food containers']",large omnivores and herbivores
41674,0,"['aquatic mammals'; 'large carnivores'; 'food containers']",aquatic mammals
41675,0,"['large carnivores'; 'food containers'; 'aquatic mammals']",food containers
41676,10,"['fruit and vegetables'; 'large carnivores'; 'household furniture']",fruit and vegetables
41677,0,"['large carnivores'; 'aquatic mammals'; 'food containers']",food containers
41678,17,"['insects'; 'fish'; 'flowers']",fish
41679,13,"['fish'; 'large omnivores and herbivores'; 'large carnivores']",fish
41680,9,"['non-insect invertebrates'; 'large natural outdoor scenes'; 'household electrical devices']",non-insect invertebrates
41681,8,"['large carnivores'; 'vehicles 1'; 'aquatic mammals']",vehicles 1
41682,1,"['vehicles 2'; 'fruit and vegetables'; 'insects']",fruit and vegetables
41683,6,"['vehicles 2'; 'household furniture'; 'trees']",trees
41684,12,"['medium-sized mammals'; 'food containers'; 'large omnivores and herbivores']",food containers
41685,0,"['food containers'; 'aquatic mammals'; 'large carnivores']",food containers
41686,7,"['non-insect invertebrates'; 'people'; 'insects']",people
41687,16,"['household furniture'; 'large man-made outdoor things'; 'large omnivores and herbivores']",household furniture
41688,5,"['aquatic mammals'; 'small mammals'; 'insects']",aquatic mammals
41689,14,"['trees'; 'people'; 'food containers']",trees
41690,11,"['food containers'; 'large natural outdoor scenes'; 'flowers']",flowers
41691,4,"['aquatic mammals'; 'flowers'; 'household furniture']",aquatic mammals
41692,12,"['large omnivores and herbivores'; 'food containers'; 'medium-sized mammals']",food containers
41693,2,"['flowers'; 'trees'; 'food containers']",food containers
41694,18,"['large man-made outdoor things'; 'flowers'; 'insects']",flowers
41695,16,"['large omnivores and herbivores'; 'household furniture'; 'large man-made outdoor things']",household furniture
41696,13,"['large omnivores and herbivores'; 'large carnivores'; 'fish']",large omnivores and herbivores
41697,4,"['aquatic mammals'; 'flowers'; 'household furniture']",aquatic mammals
41698,10,"['fruit and vegetables'; 'household furniture'; 'large carnivores']",fruit and vegetables
41699,11,"['large natural outdoor scenes'; 'flowers'; 'food containers']",flowers
41700,13,"['large omnivores and herbivores'; 'large carnivores'; 'fish']",fish
41701,5,"['aquatic mammals'; 'insects'; 'small mammals']",aquatic mammals
41702,1,"['fruit and vegetables'; 'vehicles 2'; 'insects']",vehicles 2
41703,10,"['fruit and vegetables'; 'large carnivores'; 'household furniture']",fruit and vegetables
41704,11,"['flowers'; 'large natural outdoor scenes'; 'food containers']",food containers
41705,0,"['aquatic mammals'; 'food containers'; 'large carnivores']",food containers
41706,1,"['insects'; 'fruit and vegetables'; 'vehicles 2']",insects
41707,19,"['large carnivores'; 'food containers'; 'medium-sized mammals']",food containers
41708,4,"['aquatic mammals'; 'household furniture'; 'flowers']",household furniture
41709,9,"['non-insect invertebrates'; 'large natural outdoor scenes'; 'household electrical devices']",non-insect invertebrates
41710,5,"['aquatic mammals'; 'small mammals'; 'insects']",aquatic mammals
41711,15,"['trees'; 'medium-sized mammals'; 'flowers']",trees
41712,0,"['large carnivores'; 'aquatic mammals'; 'food containers']",food containers
41713,4,"['household furniture'; 'flowers'; 'aquatic mammals']",aquatic mammals
41714,8,"['aquatic mammals'; 'vehicles 1'; 'large carnivores']",vehicles 1
41715,10,"['large carnivores'; 'fruit and vegetables'; 'household furniture']",fruit and vegetables
41716,9,"['non-insect invertebrates'; 'household electrical devices'; 'large natural outdoor scenes']",household electrical devices
41717,7,"['people'; 'non-insect invertebrates'; 'insects']",people
41718,1,"['vehicles 2'; 'insects'; 'fruit and vegetables']",fruit and vegetables
41719,2,"['food containers'; 'trees'; 'flowers']",food containers
41720,10,"['large carnivores'; 'fruit and vegetables'; 'household furniture']",fruit and vegetables
41721,1,"['fruit and vegetables'; 'insects'; 'vehicles 2']",fruit and vegetables
41722,19,"['medium-sized mammals'; 'large carnivores'; 'food containers']",food containers
41723,15,"['medium-sized mammals'; 'trees'; 'flowers']",trees
41724,3,"['fish'; 'vehicles 1'; 'non-insect invertebrates']",fish
41725,14,"['trees'; 'people'; 'food containers']",trees
41726,9,"['household electrical devices'; 'non-insect invertebrates'; 'large natural outdoor scenes']",household electrical devices
41727,16,"['large man-made outdoor things'; 'household furniture'; 'large omnivores and herbivores']",household furniture
41728,19,"['food containers'; 'large carnivores'; 'medium-sized mammals']",food containers
41729,1,"['vehicles 2'; 'insects'; 'fruit and vegetables']",fruit and vegetables
41730,9,"['non-insect invertebrates'; 'household electrical devices'; 'large natural outdoor scenes']",household electrical devices
41731,0,"['large carnivores'; 'aquatic mammals'; 'food containers']",food containers
41732,6,"['trees'; 'household furniture'; 'vehicles 2']",trees
41733,14,"['people'; 'food containers'; 'trees']",food containers
41734,5,"['aquatic mammals'; 'insects'; 'small mammals']",aquatic mammals
41735,18,"['flowers'; 'large man-made outdoor things'; 'insects']",flowers
41736,5,"['small mammals'; 'aquatic mammals'; 'insects']",small mammals
41737,16,"['large man-made outdoor things'; 'large omnivores and herbivores'; 'household furniture']",large man-made outdoor things
41738,15,"['medium-sized mammals'; 'trees'; 'flowers']",trees
41739,2,"['trees'; 'food containers'; 'flowers']",food containers
41740,13,"['fish'; 'large carnivores'; 'large omnivores and herbivores']",fish
41741,11,"['flowers'; 'food containers'; 'large natural outdoor scenes']",flowers
41742,0,"['large carnivores'; 'aquatic mammals'; 'food containers']",food containers
41743,11,"['large natural outdoor scenes'; 'food containers'; 'flowers']",flowers
41744,18,"['insects'; 'large man-made outdoor things'; 'flowers']",insects
41745,8,"['aquatic mammals'; 'vehicles 1'; 'large carnivores']",vehicles 1
41746,14,"['people'; 'food containers'; 'trees']",food containers
41747,0,"['aquatic mammals'; 'food containers'; 'large carnivores']",aquatic mammals
41748,6,"['household furniture'; 'vehicles 2'; 'trees']",trees
41749,19,"['large carnivores'; 'medium-sized mammals'; 'food containers']",large carnivores
41750,6,"['trees'; 'vehicles 2'; 'household furniture']",vehicles 2
41751,13,"['large omnivores and herbivores'; 'large carnivores'; 'fish']",fish
41752,6,"['household furniture'; 'trees'; 'vehicles 2']",trees
41753,10,"['fruit and vegetables'; 'household furniture'; 'large carnivores']",household furniture
41754,4,"['flowers'; 'household furniture'; 'aquatic mammals']",flowers
41755,7,"['non-insect invertebrates'; 'people'; 'insects']",people
41756,5,"['aquatic mammals'; 'insects'; 'small mammals']",aquatic mammals
41757,17,"['insects'; 'flowers'; 'fish']",fish
41758,0,"['food containers'; 'large carnivores'; 'aquatic mammals']",food containers
41759,15,"['medium-sized mammals'; 'flowers'; 'trees']",trees
41760,1,"['insects'; 'fruit and vegetables'; 'vehicles 2']",insects
41761,9,"['household electrical devices'; 'large natural outdoor scenes'; 'non-insect invertebrates']",household electrical devices
41762,1,"['fruit and vegetables'; 'vehicles 2'; 'insects']",fruit and vegetables
