index,true_label,candidate_labels,complementary_label
45482,5,"['automobile'; 'airplane']",automobile
45483,1,"['dog'; 'deer']",dog
45484,0,"['automobile'; 'bird']",bird
45485,1,"['deer'; 'dog']",deer
45486,8,"['cat'; 'truck']",cat
45487,1,"['dog'; 'deer']",dog
45488,1,"['dog'; 'deer']",dog
45489,2,"['deer'; 'cat']",deer
45490,7,"['truck'; 'airplane']",truck
45491,4,"['horse'; 'airplane']",airplane
45492,5,"['automobile'; 'airplane']",automobile
45493,7,"['airplane'; 'truck']",truck
45494,2,"['deer'; 'cat']",deer
45495,9,"['frog'; 'ship']",frog
45496,4,"['airplane'; 'horse']",airplane
45497,9,"['frog'; 'ship']",frog
45498,9,"['ship'; 'frog']",frog
45499,5,"['airplane'; 'automobile']",airplane
45500,1,"['dog'; 'deer']",dog
45501,5,"['automobile'; 'airplane']",automobile
45502,3,"['automobile'; 'truck']",truck
45503,5,"['automobile'; 'airplane']",automobile
45504,5,"['airplane'; 'automobile']",airplane
45505,7,"['airplane'; 'truck']",airplane
45506,7,"['airplane'; 'truck']",airplane
45507,0,"['bird'; 'automobile']",bird
45508,3,"['automobile'; 'truck']",truck
45509,0,"['automobile'; 'bird']",automobile
45510,4,"['airplane'; 'horse']",airplane
45511,5,"['airplane'; 'automobile']",airplane
45512,4,"['horse'; 'airplane']",airplane
45513,0,"['bird'; 'automobile']",bird
45514,3,"['truck'; 'automobile']",truck
45515,4,"['airplane'; 'horse']",airplane
45516,0,"['bird'; 'automobile']",automobile
45517,4,"['airplane'; 'horse']",airplane
45518,6,"['cat'; 'truck']",truck
45519,5,"['automobile'; 'airplane']",automobile
45520,9,"['ship'; 'frog']",frog
45521,2,"['cat'; 'deer']",deer
45522,2,"['cat'; 'deer']",cat
45523,7,"['airplane'; 'truck']",truck
45524,6,"['cat'; 'truck']",truck
45525,0,"['bird'; 'automobile']",bird
45526,6,"['cat'; 'truck']",truck
45527,7,"['truck'; 'airplane']",airplane
45528,9,"['frog'; 'ship']",frog
45529,2,"['cat'; 'deer']",deer
45530,7,"['airplane'; 'truck']",airplane
45531,5,"['airplane'; 'automobile']",airplane
45532,2,"['cat'; 'deer']",deer
45533,2,"['cat'; 'deer']",cat
45534,6,"['truck'; 'cat']",truck
45535,1,"['deer'; 'dog']",deer
45536,8,"['cat'; 'truck']",truck
45537,8,"['truck'; 'cat']",truck
45538,9,"['frog'; 'ship']",frog
45539,9,"['frog'; 'ship']",frog
45540,7,"['truck'; 'airplane']",truck
45541,4,"['airplane'; 'horse']",airplane
45542,3,"['truck'; 'automobile']",truck
45543,6,"['cat'; 'truck']",truck
45544,5,"['airplane'; 'automobile']",airplane
45545,5,"['airplane'; 'automobile']",airplane
45546,0,"['bird'; 'automobile']",automobile
45547,9,"['ship'; 'frog']",frog
45548,1,"['dog'; 'deer']",dog
45549,7,"['airplane'; 'truck']",airplane
45550,2,"['deer'; 'cat']",deer
45551,8,"['truck'; 'cat']",truck
45552,3,"['truck'; 'automobile']",truck
45553,5,"['automobile'; 'airplane']",automobile
45554,5,"['airplane'; 'automobile']",airplane
45555,4,"['airplane'; 'horse']",airplane
45556,0,"['automobile'; 'bird']",automobile
45557,5,"['automobile'; 'airplane']",automobile
45558,2,"['cat'; 'deer']",deer
45559,0,"['automobile'; 'bird']",bird
45560,9,"['frog'; 'ship']",frog
45561,7,"['airplane'; 'truck']",airplane
45562,9,"['frog'; 'ship']",frog
45563,7,"['truck'; 'airplane']",truck
45564,0,"['automobile'; 'bird']",automobile
45565,1,"['deer'; 'dog']",deer
45566,4,"['airplane'; 'horse']",horse
45567,1,"['deer'; 'dog']",deer
45568,3,"['truck'; 'automobile']",truck
45569,1,"['deer'; 'dog']",deer
45570,2,"['cat'; 'deer']",deer
45571,4,"['horse'; 'airplane']",airplane
45572,7,"['truck'; 'airplane']",truck
45573,9,"['frog'; 'ship']",frog
45574,1,"['deer'; 'dog']",deer
45575,6,"['truck'; 'cat']",truck
45576,7,"['truck'; 'airplane']",truck
45577,9,"['ship'; 'frog']",frog
45578,8,"['cat'; 'truck']",truck
45579,5,"['automobile'; 'airplane']",automobile
45580,1,"['dog'; 'deer']",dog
45581,5,"['automobile'; 'airplane']",automobile
45582,6,"['truck'; 'cat']",truck
45583,5,"['automobile'; 'airplane']",automobile
45584,1,"['deer'; 'dog']",deer
45585,6,"['cat'; 'truck']",truck
45586,4,"['horse'; 'airplane']",airplane
45587,5,"['automobile'; 'airplane']",automobile
45588,2,"['cat'; 'deer']",deer
45589,7,"['truck'; 'airplane']",truck
45590,3,"['automobile'; 'truck']",truck
45591,4,"['horse'; 'airplane']",airplane
45592,6,"['truck'; 'cat']",truck
45593,9,"['ship'; 'frog']",frog
45594,0,"['automobile'; 'bird']",automobile
45595,4,"['horse'; 'airplane']",airplane
45596,7,"['truck'; 'airplane']",truck
45597,6,"['truck'; 'cat']",truck
45598,4,"['horse'; 'airplane']",airplane
45599,1,"['deer'; 'dog']",deer
45600,1,"['dog'; 'deer']",dog
45601,0,"['automobile'; 'bird']",automobile
45602,1,"['dog'; 'deer']",dog
45603,4,"['horse'; 'airplane']",airplane
45604,0,"['automobile'; 'bird']",automobile
45605,4,"['horse'; 'airplane']",airplane
45606,2,"['cat'; 'deer']",cat
45607,6,"['truck'; 'cat']",truck
45608,8,"['cat'; 'truck']",truck
45609,4,"['horse'; 'airplane']",airplane
45610,7,"['airplane'; 'truck']",airplane
45611,4,"['horse'; 'airplane']",airplane
45612,9,"['ship'; 'frog']",frog
45613,1,"['deer'; 'dog']",deer
45614,9,"['ship'; 'frog']",frog
45615,0,"['automobile'; 'bird']",automobile
45616,4,"['airplane'; 'horse']",airplane
45617,8,"['truck'; 'cat']",cat
45618,4,"['airplane'; 'horse']",airplane
45619,8,"['cat'; 'truck']",cat
45620,8,"['cat'; 'truck']",truck
45621,0,"['bird'; 'automobile']",bird
45622,6,"['cat'; 'truck']",truck
45623,4,"['airplane'; 'horse']",airplane
45624,4,"['airplane'; 'horse']",airplane
45625,3,"['automobile'; 'truck']",truck
45626,8,"['truck'; 'cat']",truck
45627,5,"['airplane'; 'automobile']",airplane
45628,1,"['dog'; 'deer']",dog
45629,5,"['automobile'; 'airplane']",airplane
45630,7,"['truck'; 'airplane']",truck
45631,3,"['automobile'; 'truck']",truck
45632,3,"['truck'; 'automobile']",truck
45633,5,"['automobile'; 'airplane']",automobile
45634,3,"['automobile'; 'truck']",truck
45635,8,"['cat'; 'truck']",truck
45636,5,"['airplane'; 'automobile']",airplane
45637,6,"['truck'; 'cat']",truck
45638,6,"['cat'; 'truck']",truck
45639,2,"['deer'; 'cat']",deer
45640,9,"['frog'; 'ship']",frog
45641,3,"['truck'; 'automobile']",truck
45642,1,"['deer'; 'dog']",deer
45643,7,"['airplane'; 'truck']",truck
45644,4,"['horse'; 'airplane']",horse
45645,4,"['horse'; 'airplane']",airplane
45646,3,"['automobile'; 'truck']",truck
45647,2,"['cat'; 'deer']",deer
45648,8,"['cat'; 'truck']",cat
45649,8,"['cat'; 'truck']",cat
45650,8,"['cat'; 'truck']",cat
45651,8,"['truck'; 'cat']",cat
45652,0,"['automobile'; 'bird']",automobile
45653,5,"['airplane'; 'automobile']",airplane
45654,2,"['cat'; 'deer']",deer
45655,1,"['dog'; 'deer']",dog
45656,0,"['automobile'; 'bird']",automobile
45657,7,"['truck'; 'airplane']",truck
45658,9,"['ship'; 'frog']",frog
45659,8,"['cat'; 'truck']",truck
45660,2,"['deer'; 'cat']",deer
45661,3,"['automobile'; 'truck']",truck
45662,2,"['deer'; 'cat']",deer
45663,6,"['cat'; 'truck']",truck
45664,5,"['airplane'; 'automobile']",airplane
45665,4,"['airplane'; 'horse']",airplane
45666,0,"['bird'; 'automobile']",bird
45667,3,"['truck'; 'automobile']",truck
45668,4,"['airplane'; 'horse']",airplane
45669,7,"['truck'; 'airplane']",truck
45670,3,"['automobile'; 'truck']",truck
45671,9,"['ship'; 'frog']",frog
45672,1,"['deer'; 'dog']",deer
45673,9,"['frog'; 'ship']",frog
45674,5,"['automobile'; 'airplane']",automobile
45675,1,"['deer'; 'dog']",deer
45676,6,"['truck'; 'cat']",truck
45677,1,"['dog'; 'deer']",dog
45678,5,"['airplane'; 'automobile']",airplane
45679,0,"['automobile'; 'bird']",bird
45680,8,"['truck'; 'cat']",cat
45681,2,"['deer'; 'cat']",deer
45682,7,"['truck'; 'airplane']",truck
45683,4,"['horse'; 'airplane']",airplane
45684,9,"['ship'; 'frog']",frog
45685,1,"['dog'; 'deer']",dog
45686,6,"['truck'; 'cat']",truck
45687,1,"['dog'; 'deer']",dog
45688,4,"['airplane'; 'horse']",airplane
45689,4,"['horse'; 'airplane']",airplane
45690,4,"['horse'; 'airplane']",airplane
45691,3,"['truck'; 'automobile']",truck
45692,2,"['cat'; 'deer']",deer
45693,6,"['truck'; 'cat']",truck
45694,4,"['horse'; 'airplane']",horse
45695,8,"['cat'; 'truck']",cat
45696,9,"['frog'; 'ship']",frog
45697,8,"['cat'; 'truck']",cat
45698,5,"['airplane'; 'automobile']",airplane
45699,7,"['truck'; 'airplane']",truck
45700,3,"['automobile'; 'truck']",truck
45701,4,"['horse'; 'airplane']",airplane
45702,4,"['horse'; 'airplane']",airplane
45703,2,"['cat'; 'deer']",deer
45704,1,"['dog'; 'deer']",dog
45705,5,"['airplane'; 'automobile']",airplane
45706,8,"['cat'; 'truck']",cat
45707,9,"['frog'; 'ship']",frog
45708,7,"['truck'; 'airplane']",truck
45709,2,"['cat'; 'deer']",cat
45710,2,"['deer'; 'cat']",deer
45711,3,"['truck'; 'automobile']",truck
45712,4,"['airplane'; 'horse']",airplane
45713,2,"['deer'; 'cat']",cat
45714,1,"['dog'; 'deer']",dog
45715,1,"['dog'; 'deer']",dog
45716,0,"['automobile'; 'bird']",automobile
45717,8,"['truck'; 'cat']",cat
45718,8,"['truck'; 'cat']",truck
45719,6,"['cat'; 'truck']",truck
45720,6,"['cat'; 'truck']",truck
45721,4,"['airplane'; 'horse']",airplane
45722,7,"['airplane'; 'truck']",airplane
45723,4,"['horse'; 'airplane']",airplane
45724,7,"['truck'; 'airplane']",truck
45725,7,"['truck'; 'airplane']",truck
45726,8,"['cat'; 'truck']",cat
45727,8,"['truck'; 'cat']",truck
45728,5,"['airplane'; 'automobile']",airplane
45729,4,"['horse'; 'airplane']",airplane
45730,6,"['cat'; 'truck']",truck
45731,5,"['automobile'; 'airplane']",automobile
45732,3,"['truck'; 'automobile']",truck
45733,8,"['truck'; 'cat']",truck
45734,9,"['ship'; 'frog']",frog
45735,9,"['ship'; 'frog']",frog
45736,1,"['deer'; 'dog']",deer
45737,0,"['automobile'; 'bird']",automobile
45738,2,"['deer'; 'cat']",deer
45739,6,"['truck'; 'cat']",cat
45740,9,"['ship'; 'frog']",frog
45741,6,"['truck'; 'cat']",truck
45742,5,"['airplane'; 'automobile']",airplane
45743,8,"['truck'; 'cat']",truck
45744,2,"['deer'; 'cat']",cat
45745,7,"['airplane'; 'truck']",airplane
45746,5,"['airplane'; 'automobile']",airplane
45747,7,"['truck'; 'airplane']",truck
45748,2,"['deer'; 'cat']",deer
45749,4,"['airplane'; 'horse']",airplane
45750,6,"['cat'; 'truck']",truck
45751,6,"['cat'; 'truck']",truck
45752,3,"['automobile'; 'truck']",truck
45753,6,"['cat'; 'truck']",truck
45754,3,"['automobile'; 'truck']",truck
45755,9,"['frog'; 'ship']",frog
45756,4,"['airplane'; 'horse']",airplane
45757,3,"['automobile'; 'truck']",truck
45758,7,"['airplane'; 'truck']",truck
45759,6,"['cat'; 'truck']",truck
45760,8,"['cat'; 'truck']",truck
45761,2,"['cat'; 'deer']",deer
45762,5,"['airplane'; 'automobile']",airplane
45763,0,"['automobile'; 'bird']",bird
45764,4,"['airplane'; 'horse']",airplane
45765,6,"['cat'; 'truck']",truck
45766,9,"['frog'; 'ship']",frog
45767,4,"['airplane'; 'horse']",airplane
45768,1,"['dog'; 'deer']",dog
45769,1,"['deer'; 'dog']",deer
45770,6,"['cat'; 'truck']",truck
45771,8,"['cat'; 'truck']",cat
45772,5,"['automobile'; 'airplane']",automobile
45773,4,"['horse'; 'airplane']",airplane
45774,6,"['truck'; 'cat']",truck
45775,4,"['horse'; 'airplane']",airplane
45776,8,"['truck'; 'cat']",truck
45777,8,"['truck'; 'cat']",truck
45778,3,"['truck'; 'automobile']",truck
45779,8,"['truck'; 'cat']",cat
45780,1,"['dog'; 'deer']",dog
45781,9,"['frog'; 'ship']",frog
45782,4,"['airplane'; 'horse']",airplane
45783,3,"['truck'; 'automobile']",truck
45784,8,"['truck'; 'cat']",truck
45785,2,"['deer'; 'cat']",cat
45786,4,"['horse'; 'airplane']",airplane
45787,1,"['deer'; 'dog']",deer
45788,8,"['cat'; 'truck']",truck
45789,3,"['truck'; 'automobile']",truck
45790,7,"['truck'; 'airplane']",truck
45791,9,"['frog'; 'ship']",frog
45792,9,"['ship'; 'frog']",frog
45793,6,"['truck'; 'cat']",truck
45794,6,"['cat'; 'truck']",truck
45795,2,"['cat'; 'deer']",deer
45796,6,"['truck'; 'cat']",truck
45797,9,"['frog'; 'ship']",frog
45798,9,"['ship'; 'frog']",frog
45799,6,"['cat'; 'truck']",truck
45800,0,"['automobile'; 'bird']",automobile
45801,4,"['horse'; 'airplane']",airplane
45802,9,"['frog'; 'ship']",frog
45803,2,"['deer'; 'cat']",deer
45804,4,"['airplane'; 'horse']",airplane
45805,2,"['deer'; 'cat']",deer
45806,6,"['truck'; 'cat']",truck
45807,8,"['truck'; 'cat']",cat
45808,7,"['airplane'; 'truck']",truck
45809,8,"['cat'; 'truck']",truck
45810,1,"['deer'; 'dog']",deer
45811,4,"['horse'; 'airplane']",airplane
45812,4,"['airplane'; 'horse']",airplane
45813,9,"['frog'; 'ship']",frog
45814,5,"['airplane'; 'automobile']",airplane
45815,8,"['truck'; 'cat']",truck
45816,3,"['automobile'; 'truck']",truck
45817,7,"['airplane'; 'truck']",airplane
45818,2,"['deer'; 'cat']",cat
45819,5,"['automobile'; 'airplane']",airplane
45820,4,"['airplane'; 'horse']",airplane
45821,1,"['deer'; 'dog']",deer
45822,2,"['deer'; 'cat']",deer
45823,6,"['cat'; 'truck']",truck
45824,7,"['truck'; 'airplane']",airplane
45825,9,"['frog'; 'ship']",frog
45826,6,"['truck'; 'cat']",truck
45827,0,"['bird'; 'automobile']",bird
45828,5,"['airplane'; 'automobile']",airplane
45829,9,"['ship'; 'frog']",frog
45830,8,"['cat'; 'truck']",cat
45831,5,"['automobile'; 'airplane']",automobile
45832,9,"['ship'; 'frog']",frog
45833,7,"['truck'; 'airplane']",truck
45834,1,"['dog'; 'deer']",dog
45835,6,"['cat'; 'truck']",truck
45836,6,"['truck'; 'cat']",truck
45837,2,"['deer'; 'cat']",cat
45838,2,"['deer'; 'cat']",deer
45839,8,"['truck'; 'cat']",truck
45840,9,"['ship'; 'frog']",frog
45841,9,"['frog'; 'ship']",frog
45842,9,"['ship'; 'frog']",frog
45843,7,"['truck'; 'airplane']",truck
45844,9,"['ship'; 'frog']",frog
45845,0,"['automobile'; 'bird']",automobile
45846,7,"['airplane'; 'truck']",airplane
45847,2,"['deer'; 'cat']",deer
45848,9,"['frog'; 'ship']",frog
45849,2,"['cat'; 'deer']",cat
45850,3,"['automobile'; 'truck']",truck
45851,7,"['airplane'; 'truck']",truck
45852,2,"['cat'; 'deer']",deer
45853,8,"['truck'; 'cat']",cat
45854,3,"['truck'; 'automobile']",truck
45855,2,"['cat'; 'deer']",deer
45856,1,"['deer'; 'dog']",deer
45857,3,"['automobile'; 'truck']",truck
45858,7,"['truck'; 'airplane']",truck
45859,1,"['deer'; 'dog']",deer
45860,9,"['ship'; 'frog']",frog
45861,7,"['truck'; 'airplane']",truck
45862,6,"['truck'; 'cat']",truck
45863,6,"['cat'; 'truck']",truck
45864,2,"['cat'; 'deer']",deer
45865,9,"['frog'; 'ship']",frog
45866,1,"['deer'; 'dog']",deer
45867,4,"['horse'; 'airplane']",airplane
45868,8,"['truck'; 'cat']",truck
45869,4,"['airplane'; 'horse']",airplane
45870,5,"['airplane'; 'automobile']",airplane
45871,9,"['frog'; 'ship']",frog
45872,8,"['cat'; 'truck']",truck
45873,4,"['airplane'; 'horse']",airplane
45874,7,"['airplane'; 'truck']",airplane
45875,2,"['deer'; 'cat']",deer
45876,9,"['ship'; 'frog']",frog
45877,1,"['deer'; 'dog']",deer
45878,6,"['cat'; 'truck']",truck
45879,8,"['truck'; 'cat']",cat
45880,9,"['frog'; 'ship']",frog
45881,4,"['horse'; 'airplane']",airplane
45882,5,"['automobile'; 'airplane']",automobile
45883,7,"['airplane'; 'truck']",truck
45884,5,"['airplane'; 'automobile']",airplane
45885,3,"['automobile'; 'truck']",truck
45886,0,"['automobile'; 'bird']",automobile
45887,5,"['airplane'; 'automobile']",airplane
45888,7,"['truck'; 'airplane']",truck
45889,6,"['truck'; 'cat']",truck
45890,8,"['truck'; 'cat']",cat
45891,5,"['automobile'; 'airplane']",automobile
45892,8,"['truck'; 'cat']",truck
45893,2,"['cat'; 'deer']",deer
45894,4,"['airplane'; 'horse']",airplane
45895,6,"['truck'; 'cat']",truck
45896,3,"['automobile'; 'truck']",truck
45897,3,"['automobile'; 'truck']",truck
45898,8,"['truck'; 'cat']",cat
45899,1,"['dog'; 'deer']",dog
45900,6,"['truck'; 'cat']",truck
45901,3,"['truck'; 'automobile']",truck
45902,4,"['horse'; 'airplane']",airplane
45903,5,"['airplane'; 'automobile']",airplane
45904,0,"['automobile'; 'bird']",automobile
45905,9,"['frog'; 'ship']",frog
45906,9,"['ship'; 'frog']",frog
45907,8,"['truck'; 'cat']",truck
45908,3,"['truck'; 'automobile']",truck
45909,3,"['truck'; 'automobile']",truck
45910,1,"['deer'; 'dog']",deer
45911,4,"['horse'; 'airplane']",airplane
45912,8,"['cat'; 'truck']",cat
45913,4,"['airplane'; 'horse']",airplane
45914,3,"['automobile'; 'truck']",truck
45915,5,"['airplane'; 'automobile']",airplane
45916,7,"['airplane'; 'truck']",truck
45917,8,"['truck'; 'cat']",cat
45918,6,"['cat'; 'truck']",truck
45919,0,"['bird'; 'automobile']",automobile
45920,9,"['ship'; 'frog']",frog
45921,3,"['automobile'; 'truck']",truck
45922,9,"['frog'; 'ship']",frog
45923,1,"['deer'; 'dog']",deer
45924,8,"['cat'; 'truck']",cat
45925,6,"['cat'; 'truck']",truck
45926,2,"['cat'; 'deer']",cat
45927,0,"['automobile'; 'bird']",automobile
45928,3,"['truck'; 'automobile']",truck
45929,7,"['airplane'; 'truck']",truck
45930,4,"['airplane'; 'horse']",airplane
45931,3,"['truck'; 'automobile']",truck
45932,7,"['truck'; 'airplane']",truck
45933,3,"['truck'; 'automobile']",truck
45934,7,"['airplane'; 'truck']",truck
45935,4,"['horse'; 'airplane']",airplane
45936,0,"['bird'; 'automobile']",bird
45937,8,"['cat'; 'truck']",cat
45938,4,"['horse'; 'airplane']",airplane
45939,7,"['airplane'; 'truck']",truck
45940,2,"['cat'; 'deer']",cat
45941,5,"['airplane'; 'automobile']",airplane
45942,5,"['airplane'; 'automobile']",airplane
45943,9,"['ship'; 'frog']",frog
45944,6,"['truck'; 'cat']",truck
45945,7,"['airplane'; 'truck']",airplane
45946,1,"['dog'; 'deer']",dog
45947,3,"['truck'; 'automobile']",truck
45948,3,"['automobile'; 'truck']",automobile
45949,3,"['automobile'; 'truck']",truck
45950,7,"['truck'; 'airplane']",truck
45951,2,"['deer'; 'cat']",deer
45952,5,"['airplane'; 'automobile']",airplane
45953,2,"['deer'; 'cat']",deer
45954,8,"['cat'; 'truck']",cat
45955,7,"['truck'; 'airplane']",truck
45956,0,"['bird'; 'automobile']",bird
45957,4,"['horse'; 'airplane']",airplane
45958,6,"['truck'; 'cat']",truck
45959,9,"['ship'; 'frog']",frog
45960,5,"['airplane'; 'automobile']",airplane
45961,9,"['frog'; 'ship']",ship
45962,4,"['horse'; 'airplane']",airplane
45963,5,"['automobile'; 'airplane']",automobile
45964,6,"['cat'; 'truck']",truck
45965,4,"['airplane'; 'horse']",airplane
45966,8,"['truck'; 'cat']",truck
45967,2,"['deer'; 'cat']",deer
45968,1,"['deer'; 'dog']",deer
45969,2,"['deer'; 'cat']",deer
45970,6,"['truck'; 'cat']",truck
45971,6,"['cat'; 'truck']",truck
45972,1,"['dog'; 'deer']",dog
45973,5,"['automobile'; 'airplane']",automobile
45974,8,"['cat'; 'truck']",cat
45975,9,"['frog'; 'ship']",frog
45976,6,"['cat'; 'truck']",truck
45977,1,"['dog'; 'deer']",dog
45978,6,"['truck'; 'cat']",truck
45979,1,"['deer'; 'dog']",deer
45980,2,"['deer'; 'cat']",deer
45981,4,"['horse'; 'airplane']",airplane
45982,0,"['automobile'; 'bird']",automobile
45983,5,"['automobile'; 'airplane']",automobile
45984,9,"['ship'; 'frog']",frog
45985,8,"['truck'; 'cat']",truck
45986,5,"['airplane'; 'automobile']",airplane
45987,4,"['horse'; 'airplane']",airplane
45988,1,"['dog'; 'deer']",dog
45989,5,"['airplane'; 'automobile']",airplane
45990,2,"['deer'; 'cat']",deer
45991,5,"['airplane'; 'automobile']",airplane
45992,5,"['airplane'; 'automobile']",airplane
45993,9,"['ship'; 'frog']",frog
45994,8,"['cat'; 'truck']",truck
45995,7,"['truck'; 'airplane']",truck
45996,9,"['ship'; 'frog']",frog
45997,2,"['deer'; 'cat']",deer
45998,2,"['deer'; 'cat']",deer
45999,7,"['airplane'; 'truck']",truck
46000,2,"['deer'; 'cat']",deer
46001,8,"['truck'; 'cat']",truck
46002,3,"['truck'; 'automobile']",truck
46003,1,"['deer'; 'dog']",deer
46004,9,"['frog'; 'ship']",ship
46005,2,"['cat'; 'deer']",deer
46006,5,"['airplane'; 'automobile']",airplane
46007,6,"['cat'; 'truck']",truck
46008,8,"['cat'; 'truck']",truck
46009,6,"['cat'; 'truck']",truck
46010,5,"['automobile'; 'airplane']",automobile
46011,4,"['horse'; 'airplane']",airplane
46012,8,"['cat'; 'truck']",cat
46013,3,"['automobile'; 'truck']",truck
46014,2,"['cat'; 'deer']",deer
46015,8,"['truck'; 'cat']",truck
46016,2,"['cat'; 'deer']",cat
46017,5,"['automobile'; 'airplane']",automobile
46018,7,"['airplane'; 'truck']",airplane
46019,0,"['automobile'; 'bird']",bird
46020,8,"['truck'; 'cat']",cat
46021,4,"['horse'; 'airplane']",airplane
46022,5,"['automobile'; 'airplane']",automobile
46023,3,"['automobile'; 'truck']",truck
46024,9,"['ship'; 'frog']",frog
46025,7,"['airplane'; 'truck']",truck
46026,1,"['deer'; 'dog']",deer
46027,7,"['truck'; 'airplane']",truck
46028,8,"['truck'; 'cat']",cat
46029,8,"['cat'; 'truck']",cat
46030,5,"['automobile'; 'airplane']",automobile
46031,8,"['cat'; 'truck']",cat
46032,7,"['truck'; 'airplane']",truck
46033,8,"['cat'; 'truck']",cat
46034,7,"['airplane'; 'truck']",airplane
46035,5,"['automobile'; 'airplane']",automobile
46036,4,"['horse'; 'airplane']",airplane
46037,3,"['automobile'; 'truck']",truck
46038,8,"['cat'; 'truck']",cat
46039,9,"['ship'; 'frog']",frog
46040,7,"['airplane'; 'truck']",truck
