index,true_label,candidate_labels,complementary_label
52121,3,"['na'; 'wo'; 're'; 'ha'; 'ki'; 'tsu'; 'o'; 'ma'; 'su']",tsu
52122,9,"['wo'; 'su'; 'ma'; 're'; 'tsu'; 'ha'; 'ki'; 'o'; 'ya']",su
52123,3,"['ma'; 'o'; 're'; 'ki'; 'na'; 'su'; 'ha'; 'tsu'; 'wo']",su
52124,3,"['re'; 'na'; 'ki'; 'ha'; 'o'; 'wo'; 'su'; 'tsu'; 'ma']",na
52125,7,"['ha'; 'su'; 'tsu'; 'na'; 're'; 'ki'; 'wo'; 'ma'; 'ya']",na
52126,1,"['ha'; 'na'; 're'; 'ki'; 'ya'; 'ma'; 'su'; 'wo'; 'o']",na
52127,0,"['ki'; 're'; 'o'; 'tsu'; 'su'; 'ha'; 'ma'; 'na'; 'wo']",tsu
52128,5,"['ha'; 'ma'; 'na'; 'su'; 'o'; 'tsu'; 'ki'; 'ya'; 'wo']",su
52129,8,"['na'; 'ha'; 'tsu'; 're'; 'ya'; 'wo'; 'o'; 'ki'; 'su']",na
52130,4,"['ma'; 'ki'; 'tsu'; 'ya'; 'su'; 'ha'; 'na'; 'o'; 're']",ki
52131,1,"['ha'; 'o'; 'ki'; 'na'; 'ya'; 'su'; 'ma'; 're'; 'wo']",na
52132,6,"['re'; 'o'; 'ma'; 'ki'; 'wo'; 'tsu'; 'ya'; 'na'; 'su']",tsu
52133,0,"['re'; 'su'; 'wo'; 'na'; 'tsu'; 'ma'; 'o'; 'ki'; 'ha']",ha
52134,1,"['ya'; 're'; 'wo'; 'o'; 'ma'; 'su'; 'na'; 'ki'; 'ha']",na
52135,9,"['ya'; 'ha'; 'ma'; 'ki'; 'su'; 'tsu'; 'wo'; 'o'; 're']",ha
52136,0,"['o'; 're'; 'ma'; 'ha'; 'su'; 'wo'; 'tsu'; 'na'; 'ki']",na
52137,0,"['o'; 'ma'; 'tsu'; 'ki'; 're'; 'wo'; 'su'; 'ha'; 'na']",na
52138,9,"['o'; 'ma'; 'su'; 'ha'; 'tsu'; 'wo'; 're'; 'ki'; 'ya']",su
52139,5,"['na'; 'o'; 'ma'; 'ha'; 'ya'; 'ki'; 'wo'; 'tsu'; 'su']",tsu
52140,8,"['ya'; 'wo'; 'na'; 'ki'; 're'; 'o'; 'ha'; 'tsu'; 'su']",tsu
52141,8,"['ha'; 'tsu'; 'wo'; 'ki'; 'na'; 'su'; 'o'; 'ya'; 're']",na
52142,2,"['ki'; 'ha'; 'o'; 'su'; 're'; 'tsu'; 'na'; 'ma'; 'wo']",su
52143,0,"['tsu'; 'ma'; 'ha'; 'su'; 'na'; 're'; 'ki'; 'o'; 'wo']",na
52144,3,"['na'; 'ha'; 'ma'; 're'; 'tsu'; 'o'; 'wo'; 'su'; 'ki']",na
52145,3,"['re'; 'su'; 'na'; 'ma'; 'ha'; 'tsu'; 'ki'; 'wo'; 'o']",su
52146,8,"['wo'; 'ha'; 're'; 'ya'; 'o'; 'su'; 'ki'; 'na'; 'tsu']",na
52147,7,"['wo'; 'na'; 'ha'; 'tsu'; 're'; 'ki'; 'ma'; 'su'; 'ya']",na
52148,9,"['o'; 'su'; 're'; 'ya'; 'wo'; 'tsu'; 'ha'; 'ma'; 'ki']",su
52149,8,"['tsu'; 'o'; 'ha'; 'ya'; 're'; 'wo'; 'su'; 'na'; 'ki']",na
52150,8,"['na'; 'tsu'; 'su'; 'ki'; 'wo'; 're'; 'ya'; 'ha'; 'o']",na
52151,1,"['ma'; 'ki'; 'wo'; 'ya'; 're'; 'su'; 'na'; 'o'; 'ha']",ki
52152,0,"['wo'; 'ki'; 'o'; 'su'; 'na'; 'tsu'; 're'; 'ha'; 'ma']",ki
52153,8,"['re'; 'o'; 'su'; 'wo'; 'ya'; 'tsu'; 'na'; 'ha'; 'ki']",su
52154,9,"['su'; 'ki'; 'ha'; 'ma'; 'o'; 'ya'; 'wo'; 're'; 'tsu']",su
52155,4,"['ya'; 'su'; 're'; 'tsu'; 'ha'; 'ma'; 'o'; 'na'; 'ki']",su
52156,3,"['wo'; 'na'; 'tsu'; 'o'; 'ma'; 'su'; 'ha'; 're'; 'ki']",na
52157,1,"['o'; 'ha'; 'ya'; 're'; 'ki'; 'ma'; 'su'; 'na'; 'wo']",na
52158,1,"['ma'; 'ki'; 'ya'; 'wo'; 're'; 'su'; 'ha'; 'na'; 'o']",ki
52159,5,"['o'; 'na'; 'ha'; 'ma'; 'tsu'; 'su'; 'ki'; 'wo'; 'ya']",na
52160,5,"['o'; 'ha'; 'su'; 'wo'; 'ki'; 'na'; 'ya'; 'ma'; 'tsu']",su
52161,5,"['ha'; 'tsu'; 'ki'; 'na'; 'wo'; 'su'; 'o'; 'ya'; 'ma']",na
52162,0,"['na'; 'ha'; 'tsu'; 'o'; 'wo'; 're'; 'ma'; 'ki'; 'su']",na
52163,0,"['na'; 'ha'; 'o'; 're'; 'ma'; 'tsu'; 'wo'; 'ki'; 'su']",na
52164,2,"['o'; 're'; 'ki'; 'wo'; 'su'; 'ma'; 'na'; 'tsu'; 'ha']",ha
52165,7,"['ki'; 'ya'; 'wo'; 'ma'; 'na'; 'ha'; 'su'; 'tsu'; 're']",su
52166,1,"['re'; 'ya'; 'ki'; 'ha'; 'ma'; 'wo'; 'su'; 'na'; 'o']",na
52167,6,"['re'; 'su'; 'ki'; 'na'; 'ma'; 'ya'; 'tsu'; 'o'; 'wo']",su
52168,1,"['ha'; 'na'; 'wo'; 'ma'; 'ki'; 're'; 'ya'; 'su'; 'o']",na
52169,2,"['na'; 'su'; 'ma'; 'o'; 'ha'; 'ki'; 'wo'; 'tsu'; 're']",su
52170,2,"['su'; 'na'; 'ma'; 'ha'; 'ki'; 're'; 'o'; 'tsu'; 'wo']",na
52171,5,"['su'; 'ha'; 'tsu'; 'na'; 'ma'; 'ya'; 'wo'; 'ki'; 'o']",na
52172,4,"['su'; 'o'; 'na'; 'tsu'; 'ya'; 're'; 'ki'; 'ha'; 'ma']",na
52173,0,"['ha'; 'ki'; 'na'; 'tsu'; 'o'; 're'; 'su'; 'wo'; 'ma']",ki
52174,6,"['ki'; 're'; 'wo'; 'ya'; 'tsu'; 'su'; 'ma'; 'na'; 'o']",tsu
52175,1,"['o'; 'ha'; 'na'; 'ma'; 'su'; 'wo'; 'ki'; 'ya'; 're']",re
52176,5,"['ha'; 'ki'; 'ma'; 'na'; 'o'; 'ya'; 'tsu'; 'wo'; 'su']",tsu
52177,9,"['ma'; 'wo'; 'ki'; 'su'; 'o'; 'ya'; 'tsu'; 'ha'; 're']",su
52178,4,"['ki'; 'ma'; 're'; 'su'; 'na'; 'tsu'; 'o'; 'ya'; 'ha']",ha
52179,1,"['o'; 'ma'; 'su'; 'ha'; 'wo'; 're'; 'ki'; 'na'; 'ya']",na
52180,9,"['re'; 'ha'; 'su'; 'wo'; 'ma'; 'ya'; 'ki'; 'o'; 'tsu']",su
52181,8,"['na'; 'su'; 'o'; 'ya'; 'ha'; 're'; 'tsu'; 'wo'; 'ki']",na
52182,7,"['re'; 'ma'; 'ya'; 'tsu'; 'wo'; 'ha'; 'na'; 'su'; 'ki']",tsu
52183,5,"['na'; 'tsu'; 'ma'; 'su'; 'ya'; 'ha'; 'o'; 'wo'; 'ki']",na
52184,2,"['o'; 'su'; 'ha'; 'ki'; 'ma'; 're'; 'tsu'; 'wo'; 'na']",na
52185,6,"['na'; 'ki'; 'ma'; 'ya'; 'su'; 're'; 'tsu'; 'wo'; 'o']",na
52186,5,"['na'; 'ki'; 'o'; 'tsu'; 'ya'; 'ha'; 'su'; 'ma'; 'wo']",tsu
52187,7,"['re'; 'ki'; 'su'; 'na'; 'ha'; 'ma'; 'wo'; 'ya'; 'tsu']",ki
52188,0,"['ma'; 're'; 'na'; 'wo'; 'su'; 'tsu'; 'ha'; 'ki'; 'o']",na
52189,1,"['ma'; 'na'; 'ya'; 'ki'; 're'; 'ha'; 'o'; 'wo'; 'su']",na
52190,9,"['ha'; 're'; 'ya'; 'o'; 'ma'; 'tsu'; 'wo'; 'ki'; 'su']",tsu
52191,0,"['ki'; 'ha'; 're'; 'tsu'; 'su'; 'wo'; 'ma'; 'o'; 'na']",tsu
52192,7,"['ya'; 'tsu'; 're'; 'ha'; 'wo'; 'su'; 'na'; 'ki'; 'ma']",tsu
52193,5,"['ki'; 'na'; 'su'; 'ha'; 'tsu'; 'ya'; 'wo'; 'o'; 'ma']",na
52194,5,"['tsu'; 'ma'; 'ki'; 'wo'; 'na'; 'ha'; 'ya'; 'su'; 'o']",na
52195,1,"['ki'; 'su'; 'ha'; 're'; 'ya'; 'na'; 'ma'; 'o'; 'wo']",na
52196,0,"['re'; 'ki'; 'ha'; 'tsu'; 'o'; 'wo'; 'na'; 'ma'; 'su']",tsu
52197,5,"['ya'; 'su'; 'na'; 'tsu'; 'o'; 'ki'; 'wo'; 'ma'; 'ha']",su
52198,9,"['ya'; 're'; 'ki'; 'tsu'; 'su'; 'wo'; 'o'; 'ma'; 'ha']",ha
52199,6,"['ki'; 're'; 'o'; 'su'; 'na'; 'ya'; 'wo'; 'tsu'; 'ma']",su
52200,7,"['ki'; 're'; 'ya'; 'ha'; 'su'; 'ma'; 'na'; 'tsu'; 'wo']",su
52201,1,"['o'; 'na'; 'ma'; 'wo'; 'ki'; 'ya'; 'su'; 'ha'; 're']",na
52202,8,"['re'; 'ya'; 'na'; 'o'; 'su'; 'ki'; 'wo'; 'ha'; 'tsu']",na
52203,9,"['re'; 'ya'; 'tsu'; 'ma'; 'su'; 'ha'; 'wo'; 'ki'; 'o']",tsu
52204,6,"['tsu'; 'na'; 'ki'; 'wo'; 'ma'; 'o'; 'su'; 're'; 'ya']",na
52205,9,"['wo'; 'tsu'; 'su'; 'ki'; 'ha'; 'o'; 'ya'; 're'; 'ma']",tsu
52206,8,"['na'; 'su'; 'ya'; 'ha'; 'tsu'; 're'; 'o'; 'wo'; 'ki']",na
52207,8,"['ki'; 'ya'; 'tsu'; 'ha'; 'o'; 'su'; 'wo'; 're'; 'na']",na
52208,5,"['ma'; 'ha'; 'na'; 'tsu'; 'ya'; 'o'; 'su'; 'ki'; 'wo']",tsu
52209,8,"['tsu'; 'ya'; 'na'; 'ki'; 'o'; 're'; 'ha'; 'wo'; 'su']",na
52210,1,"['su'; 'ki'; 'na'; 'wo'; 'ha'; 'ma'; 're'; 'ya'; 'o']",na
52211,2,"['su'; 'wo'; 'ha'; 're'; 'ma'; 'o'; 'tsu'; 'ki'; 'na']",na
52212,6,"['wo'; 'ma'; 'ya'; 'ki'; 'tsu'; 're'; 'o'; 'na'; 'su']",tsu
52213,7,"['re'; 'ya'; 'su'; 'na'; 'tsu'; 'ha'; 'wo'; 'ki'; 'ma']",na
52214,7,"['re'; 'ki'; 'ha'; 'ya'; 'ma'; 'su'; 'wo'; 'na'; 'tsu']",ki
52215,2,"['re'; 'tsu'; 'ki'; 'na'; 'su'; 'o'; 'ha'; 'wo'; 'ma']",na
52216,8,"['re'; 'ha'; 'ki'; 'wo'; 'su'; 'o'; 'na'; 'ya'; 'tsu']",su
52217,4,"['ha'; 'su'; 'ki'; 'tsu'; 'ma'; 'ya'; 're'; 'na'; 'o']",su
52218,4,"['o'; 'ki'; 're'; 'su'; 'ha'; 'na'; 'ya'; 'ma'; 'tsu']",su
52219,5,"['ya'; 'ki'; 'o'; 'wo'; 'ma'; 'ha'; 'tsu'; 'na'; 'su']",tsu
52220,0,"['ha'; 'wo'; 'ki'; 'tsu'; 'o'; 'su'; 'na'; 'ma'; 're']",tsu
52221,3,"['ki'; 'o'; 'ma'; 're'; 'ha'; 'tsu'; 'su'; 'na'; 'wo']",tsu
52222,4,"['na'; 'ki'; 'ya'; 'tsu'; 'su'; 'ha'; 're'; 'ma'; 'o']",ki
52223,1,"['o'; 'ya'; 'na'; 'wo'; 'ki'; 're'; 'su'; 'ha'; 'ma']",na
52224,6,"['re'; 'o'; 'tsu'; 'su'; 'na'; 'ma'; 'wo'; 'ki'; 'ya']",na
52225,1,"['ha'; 'su'; 'wo'; 'o'; 'ma'; 'na'; 're'; 'ya'; 'ki']",na
52226,2,"['o'; 'su'; 'ki'; 'ha'; 'tsu'; 'ma'; 'wo'; 're'; 'na']",na
52227,4,"['ma'; 'ki'; 'tsu'; 'o'; 're'; 'ya'; 'ha'; 'su'; 'na']",ki
52228,8,"['o'; 'ha'; 'ki'; 'ya'; 'tsu'; 'na'; 'wo'; 're'; 'su']",tsu
52229,3,"['tsu'; 'ha'; 'ma'; 'ki'; 'su'; 'o'; 'na'; 're'; 'wo']",ha
52230,5,"['ya'; 'na'; 'ma'; 'ha'; 'su'; 'ki'; 'o'; 'wo'; 'tsu']",na
52231,1,"['wo'; 're'; 'na'; 'ya'; 'o'; 'ki'; 'ha'; 'su'; 'ma']",na
52232,3,"['ha'; 'su'; 'ki'; 're'; 'tsu'; 'na'; 'wo'; 'ma'; 'o']",su
52233,3,"['re'; 'ha'; 'wo'; 'o'; 'ma'; 'na'; 'su'; 'ki'; 'tsu']",na
52234,7,"['na'; 'wo'; 'ki'; 're'; 'ma'; 'tsu'; 'su'; 'ha'; 'ya']",tsu
52235,8,"['ha'; 'na'; 'su'; 'ki'; 'ya'; 'tsu'; 'o'; 're'; 'wo']",na
52236,6,"['ya'; 'su'; 'wo'; 'ki'; 'ma'; 're'; 'na'; 'tsu'; 'o']",su
52237,8,"['su'; 'tsu'; 'ya'; 'wo'; 'o'; 're'; 'ki'; 'na'; 'ha']",ha
52238,7,"['na'; 're'; 'ha'; 'tsu'; 'ki'; 'ma'; 'wo'; 'ya'; 'su']",na
52239,0,"['tsu'; 'ki'; 'ha'; 'ma'; 'wo'; 'su'; 're'; 'na'; 'o']",na
52240,2,"['o'; 're'; 'ki'; 'ha'; 'su'; 'ma'; 'wo'; 'tsu'; 'na']",su
52241,6,"['ya'; 'wo'; 'tsu'; 'su'; 'o'; 'na'; 'ki'; 'ma'; 're']",tsu
52242,8,"['ya'; 'ki'; 'tsu'; 'ha'; 'su'; 'na'; 'wo'; 'o'; 're']",ki
52243,5,"['su'; 'ma'; 'ha'; 'wo'; 'ya'; 'na'; 'tsu'; 'o'; 'ki']",na
52244,9,"['ha'; 'ki'; 'ma'; 'tsu'; 'ya'; 'wo'; 'o'; 'su'; 're']",tsu
52245,4,"['re'; 'o'; 'tsu'; 'na'; 'ya'; 'su'; 'ki'; 'ma'; 'ha']",na
52246,2,"['ma'; 're'; 'tsu'; 'su'; 'na'; 'ki'; 'wo'; 'ha'; 'o']",na
52247,0,"['su'; 'ki'; 'ha'; 'ma'; 'na'; 're'; 'wo'; 'o'; 'tsu']",su
52248,4,"['tsu'; 'o'; 'ya'; 'ma'; 'ha'; 'na'; 'ki'; 're'; 'su']",na
52249,7,"['na'; 'ha'; 'tsu'; 're'; 'ma'; 'wo'; 'ki'; 'su'; 'ya']",na
52250,6,"['re'; 'o'; 'na'; 'su'; 'ya'; 'tsu'; 'ki'; 'wo'; 'ma']",su
52251,0,"['su'; 'wo'; 'tsu'; 'ma'; 're'; 'o'; 'na'; 'ki'; 'ha']",ha
52252,5,"['ha'; 'ki'; 'su'; 'tsu'; 'ma'; 'ya'; 'o'; 'na'; 'wo']",ki
52253,2,"['wo'; 'ki'; 'tsu'; 'o'; 're'; 'su'; 'na'; 'ma'; 'ha']",ki
52254,4,"['na'; 'o'; 're'; 'ki'; 'ha'; 'tsu'; 'su'; 'ma'; 'ya']",tsu
52255,1,"['ki'; 'ya'; 're'; 'wo'; 'o'; 'su'; 'ma'; 'na'; 'ha']",na
52256,3,"['na'; 'ha'; 'o'; 'tsu'; 'ki'; 'wo'; 'su'; 're'; 'ma']",tsu
52257,9,"['ya'; 'o'; 'ha'; 'su'; 'ki'; 'tsu'; 're'; 'ma'; 'wo']",su
52258,0,"['tsu'; 'ma'; 'na'; 'ha'; 'wo'; 'su'; 'ki'; 're'; 'o']",na
52259,2,"['o'; 'su'; 're'; 'ha'; 'ki'; 'ma'; 'wo'; 'tsu'; 'na']",na
52260,8,"['na'; 'su'; 'o'; 'wo'; 'ha'; 'ya'; 're'; 'ki'; 'tsu']",na
52261,8,"['ya'; 'o'; 'wo'; 'su'; 're'; 'na'; 'ha'; 'ki'; 'tsu']",su
52262,9,"['tsu'; 'ya'; 'ma'; 'wo'; 'ha'; 'ki'; 're'; 'o'; 'su']",re
52263,3,"['ki'; 'wo'; 'ma'; 'o'; 'tsu'; 'ha'; 'su'; 'na'; 're']",tsu
52264,9,"['ha'; 're'; 'o'; 'su'; 'wo'; 'tsu'; 'ma'; 'ya'; 'ki']",su
52265,6,"['na'; 'ki'; 'ya'; 'su'; 'wo'; 're'; 'o'; 'tsu'; 'ma']",su
52266,2,"['o'; 'na'; 'tsu'; 'wo'; 're'; 'ma'; 'su'; 'ki'; 'ha']",na
52267,7,"['su'; 'ma'; 'wo'; 'ki'; 'ha'; 'na'; 'tsu'; 'ya'; 're']",su
52268,4,"['ma'; 'ki'; 'ha'; 're'; 'na'; 'o'; 'tsu'; 'su'; 'ya']",tsu
52269,6,"['wo'; 're'; 'tsu'; 'na'; 'ma'; 'o'; 'su'; 'ki'; 'ya']",na
52270,5,"['ha'; 'ya'; 'su'; 'ma'; 'tsu'; 'wo'; 'o'; 'na'; 'ki']",na
52271,0,"['ki'; 'o'; 'tsu'; 'ha'; 'na'; 'wo'; 'su'; 'ma'; 're']",tsu
52272,3,"['tsu'; 'na'; 're'; 'ha'; 'o'; 'wo'; 'ki'; 'ma'; 'su']",na
52273,0,"['su'; 'ma'; 'tsu'; 'na'; 're'; 'o'; 'ki'; 'ha'; 'wo']",na
52274,5,"['su'; 'ma'; 'ki'; 'wo'; 'o'; 'tsu'; 'ya'; 'ha'; 'na']",su
52275,5,"['tsu'; 'ki'; 'ma'; 'o'; 'su'; 'na'; 'ya'; 'ha'; 'wo']",ki
52276,1,"['o'; 'ki'; 're'; 'ha'; 'ya'; 'na'; 'wo'; 'ma'; 'su']",ki
52277,7,"['ma'; 'ya'; 'tsu'; 'wo'; 'ki'; 're'; 'ha'; 'su'; 'na']",tsu
52278,6,"['ma'; 'na'; 'tsu'; 're'; 'ki'; 'ya'; 'o'; 'wo'; 'su']",na
52279,6,"['na'; 'ki'; 'ya'; 're'; 'o'; 'tsu'; 'su'; 'wo'; 'ma']",tsu
52280,5,"['na'; 'ki'; 'ma'; 'wo'; 'ha'; 'su'; 'o'; 'tsu'; 'ya']",su
52281,6,"['ya'; 'su'; 'ma'; 'ki'; 'o'; 're'; 'tsu'; 'na'; 'wo']",su
52282,6,"['o'; 'su'; 'ki'; 'tsu'; 'ya'; 'ma'; 're'; 'wo'; 'na']",na
52283,5,"['ha'; 'ya'; 'wo'; 'su'; 'na'; 'ma'; 'o'; 'ki'; 'tsu']",su
52284,5,"['na'; 'ma'; 'ha'; 'wo'; 'ki'; 'o'; 'ya'; 'tsu'; 'su']",tsu
52285,6,"['tsu'; 'ya'; 're'; 'su'; 'na'; 'o'; 'ma'; 'ki'; 'wo']",na
52286,5,"['o'; 'na'; 'ya'; 'tsu'; 'wo'; 'ha'; 'su'; 'ma'; 'ki']",tsu
52287,5,"['ha'; 'su'; 'o'; 'na'; 'tsu'; 'ma'; 'ki'; 'ya'; 'wo']",su
52288,2,"['re'; 'na'; 'wo'; 'ha'; 'o'; 'tsu'; 'ki'; 'su'; 'ma']",tsu
52289,7,"['tsu'; 'ki'; 'na'; 'ma'; 'ya'; 'ha'; 'su'; 're'; 'wo']",ki
52290,9,"['ya'; 'ha'; 'ki'; 're'; 'su'; 'ma'; 'wo'; 'tsu'; 'o']",su
52291,3,"['o'; 'ma'; 're'; 'wo'; 'ki'; 'na'; 'tsu'; 'su'; 'ha']",tsu
52292,4,"['na'; 're'; 'ya'; 'su'; 'ki'; 'ha'; 'ma'; 'tsu'; 'o']",na
52293,5,"['wo'; 'o'; 'ya'; 'ha'; 'ki'; 'ma'; 'su'; 'na'; 'tsu']",na
52294,1,"['ma'; 'o'; 're'; 'na'; 'ki'; 'su'; 'ya'; 'ha'; 'wo']",na
52295,2,"['re'; 'ma'; 'ki'; 'na'; 'o'; 'ha'; 'wo'; 'tsu'; 'su']",tsu
52296,1,"['ya'; 'o'; 'na'; 're'; 'su'; 'ma'; 'ha'; 'wo'; 'ki']",na
52297,6,"['su'; 'ya'; 'na'; 'wo'; 'ma'; 'tsu'; 're'; 'ki'; 'o']",su
52298,0,"['ha'; 'ki'; 'tsu'; 're'; 'na'; 'ma'; 'su'; 'wo'; 'o']",ki
52299,8,"['ha'; 'o'; 'ki'; 're'; 'su'; 'tsu'; 'wo'; 'na'; 'ya']",su
52300,1,"['o'; 'ha'; 'na'; 'ma'; 'su'; 'wo'; 'ya'; 're'; 'ki']",na
52301,8,"['tsu'; 'wo'; 'ki'; 're'; 'ya'; 'su'; 'o'; 'na'; 'ha']",tsu
52302,8,"['su'; 'o'; 'ki'; 'tsu'; 're'; 'ha'; 'na'; 'ya'; 'wo']",o
52303,1,"['ma'; 'ki'; 'su'; 'ha'; 'ya'; 'na'; 're'; 'wo'; 'o']",na
52304,7,"['na'; 'wo'; 'ha'; 'ki'; 'ma'; 'su'; 'ya'; 'tsu'; 're']",su
52305,7,"['wo'; 'ya'; 'ha'; 'tsu'; 'su'; 'na'; 'ki'; 're'; 'ma']",tsu
52306,2,"['o'; 'ha'; 'su'; 'ma'; 'tsu'; 're'; 'na'; 'ki'; 'wo']",na
52307,7,"['ha'; 'ki'; 'na'; 'tsu'; 'wo'; 'su'; 'ma'; 'ya'; 're']",ki
52308,5,"['o'; 'na'; 'ha'; 'wo'; 'su'; 'ya'; 'ki'; 'ma'; 'tsu']",na
52309,9,"['ha'; 'wo'; 'ma'; 'ya'; 'su'; 'ki'; 'o'; 're'; 'tsu']",su
52310,7,"['wo'; 'ma'; 'ki'; 'su'; 'na'; 're'; 'tsu'; 'ha'; 'ya']",su
52311,6,"['ki'; 'na'; 'o'; 're'; 'wo'; 'ya'; 'ma'; 'su'; 'tsu']",na
52312,9,"['ki'; 'tsu'; 'su'; 'o'; 'ya'; 'wo'; 'ma'; 'ha'; 're']",tsu
52313,3,"['su'; 'o'; 'na'; 're'; 'ki'; 'tsu'; 'ha'; 'wo'; 'ma']",na
52314,6,"['ya'; 'tsu'; 're'; 'ki'; 'o'; 'na'; 'su'; 'ma'; 'wo']",re
52315,9,"['ki'; 're'; 'ma'; 'o'; 'su'; 'ya'; 'tsu'; 'wo'; 'ha']",su
52316,4,"['ma'; 're'; 'ya'; 'ki'; 'su'; 'tsu'; 'na'; 'ha'; 'o']",su
52317,9,"['wo'; 're'; 'tsu'; 'ya'; 'ha'; 'su'; 'ki'; 'o'; 'ma']",tsu
52318,8,"['na'; 'o'; 'su'; 'wo'; 'ha'; 'ya'; 'tsu'; 're'; 'ki']",na
52319,1,"['na'; 'ha'; 'ya'; 'su'; 'o'; 're'; 'wo'; 'ki'; 'ma']",na
52320,2,"['ha'; 're'; 'ki'; 'na'; 'wo'; 'su'; 'tsu'; 'o'; 'ma']",su
52321,8,"['o'; 'tsu'; 'su'; 'na'; 're'; 'wo'; 'ki'; 'ha'; 'ya']",tsu
52322,5,"['tsu'; 'su'; 'ma'; 'ha'; 'wo'; 'o'; 'ki'; 'ya'; 'na']",na
52323,3,"['wo'; 'tsu'; 'na'; 'ha'; 'o'; 'ma'; 'su'; 'ki'; 're']",na
52324,3,"['wo'; 'ma'; 'su'; 'o'; 'ha'; 'tsu'; 'na'; 're'; 'ki']",su
52325,9,"['su'; 'tsu'; 'ma'; 'ha'; 'ki'; 'wo'; 'ya'; 'o'; 're']",re
52326,7,"['su'; 'na'; 'ha'; 'tsu'; 'ya'; 'ma'; 'ki'; 'wo'; 're']",na
52327,1,"['ki'; 'su'; 'ya'; 'ma'; 'wo'; 'o'; 'ha'; 'na'; 're']",na
52328,4,"['ya'; 're'; 'su'; 'ma'; 'ha'; 'na'; 'ki'; 'o'; 'tsu']",su
52329,8,"['ya'; 'su'; 'ki'; 'o'; 'wo'; 'na'; 're'; 'tsu'; 'ha']",su
52330,5,"['o'; 'ha'; 'tsu'; 'ya'; 'ma'; 'ki'; 'na'; 'su'; 'wo']",na
52331,2,"['su'; 'ki'; 'wo'; 'ha'; 'o'; 'tsu'; 'ma'; 're'; 'na']",su
52332,0,"['ma'; 'ki'; 'o'; 'ha'; 'tsu'; 'wo'; 'na'; 're'; 'su']",tsu
52333,1,"['su'; 're'; 'ha'; 'wo'; 'ma'; 'na'; 'ki'; 'o'; 'ya']",na
52334,0,"['ma'; 'ha'; 'ki'; 'wo'; 'su'; 're'; 'na'; 'tsu'; 'o']",su
52335,6,"['ki'; 're'; 'wo'; 'o'; 'su'; 'ma'; 'na'; 'tsu'; 'ya']",su
52336,6,"['ki'; 'tsu'; 'ya'; 'wo'; 'ma'; 'su'; 're'; 'o'; 'na']",na
52337,6,"['su'; 'o'; 'na'; 'ya'; 'tsu'; 're'; 'wo'; 'ma'; 'ki']",su
52338,1,"['o'; 'wo'; 'ma'; 'ki'; 'ya'; 're'; 'su'; 'ha'; 'na']",na
52339,1,"['ha'; 'wo'; 're'; 'su'; 'o'; 'ya'; 'ki'; 'na'; 'ma']",na
52340,5,"['wo'; 'tsu'; 'ha'; 'o'; 'ya'; 'ma'; 'na'; 'ki'; 'su']",na
52341,9,"['ki'; 'ha'; 're'; 'o'; 'ya'; 'su'; 'tsu'; 'ma'; 'wo']",su
52342,8,"['tsu'; 'ki'; 'o'; 'ya'; 'wo'; 're'; 'na'; 'su'; 'ha']",ki
52343,6,"['tsu'; 'ki'; 'ya'; 'na'; 're'; 'ma'; 'su'; 'o'; 'wo']",ki
52344,1,"['ha'; 're'; 'o'; 'ki'; 'ma'; 'wo'; 'ya'; 'su'; 'na']",na
52345,5,"['ya'; 'ki'; 'ma'; 'su'; 'ha'; 'o'; 'tsu'; 'wo'; 'na']",su
52346,5,"['ki'; 'su'; 'o'; 'ya'; 'wo'; 'ha'; 'na'; 'tsu'; 'ma']",su
52347,0,"['ki'; 'ma'; 'ha'; 'wo'; 'tsu'; 're'; 'o'; 'su'; 'na']",tsu
52348,7,"['ya'; 'wo'; 'ma'; 'ha'; 'na'; 'tsu'; 're'; 'ki'; 'su']",tsu
52349,0,"['ha'; 'su'; 'ma'; 'na'; 'ki'; 'tsu'; 'o'; 're'; 'wo']",su
52350,2,"['o'; 'tsu'; 'ma'; 'ki'; 'na'; 're'; 'su'; 'ha'; 'wo']",tsu
52351,0,"['o'; 'ha'; 'tsu'; 'su'; 're'; 'ki'; 'wo'; 'ma'; 'na']",na
52352,1,"['na'; 'ki'; 're'; 'o'; 'wo'; 'ya'; 'ma'; 'su'; 'ha']",na
52353,5,"['ha'; 'ki'; 'wo'; 'ya'; 'ma'; 'na'; 'o'; 'su'; 'tsu']",su
52354,8,"['ha'; 'o'; 'wo'; 're'; 'su'; 'na'; 'ki'; 'tsu'; 'ya']",su
52355,7,"['ya'; 'su'; 're'; 'wo'; 'ha'; 'ki'; 'ma'; 'tsu'; 'na']",su
52356,2,"['ma'; 'tsu'; 'ha'; 'ki'; 'o'; 'na'; 'su'; 'wo'; 're']",na
52357,4,"['na'; 're'; 'tsu'; 'ya'; 'ha'; 'ma'; 'ki'; 'o'; 'su']",na
52358,4,"['ki'; 're'; 'ma'; 'ha'; 'o'; 'na'; 'su'; 'tsu'; 'ya']",su
52359,0,"['ha'; 'su'; 'wo'; 'o'; 'na'; 'ki'; 're'; 'tsu'; 'ma']",su
52360,2,"['ki'; 'ha'; 'ma'; 'wo'; 're'; 'na'; 'o'; 'tsu'; 'su']",tsu
52361,4,"['na'; 'ma'; 're'; 'su'; 'o'; 'ki'; 'tsu'; 'ha'; 'ya']",su
