index,true_label,candidate_labels,complementary_label
1989,3,"['medium_mammals'; 'household_electrical_devices'; 'non-insect_invertebrates'; 'insects'; 'large_man-made_outdoor_things'; 'small_mammals'; 'household_furniture'; 'large_omnivores_and_herbivores'; 'reptiles'; 'fish']",household_furniture
1990,5,"['insects'; 'vehicles_1'; 'fish'; 'trees'; 'aquatic_mammals'; 'fruit_and_vegetables'; 'medium_mammals'; 'food_containers'; 'large_natural_outdoor_scenes'; 'large_omnivores_and_herbivores']",fish
1991,18,"['small_mammals'; 'household_furniture'; 'large_man-made_outdoor_things'; 'vehicles_2'; 'flowers'; 'reptiles'; 'trees'; 'people'; 'large_carnivores'; 'fruit_and_vegetables']",Small mammals
1992,14,"['medium_mammals'; 'fruit_and_vegetables'; 'food_containers'; 'large_omnivores_and_herbivores'; 'large_man-made_outdoor_things'; 'household_electrical_devices'; 'large_carnivores'; 'insects'; 'non-insect_invertebrates'; 'aquatic_mammals']",fruit_and_vegetables
1993,1,"['food_containers'; 'trees'; 'people'; 'small_mammals'; 'large_man-made_outdoor_things'; 'aquatic_mammals'; 'vehicles_1'; 'flowers'; 'large_natural_outdoor_scenes'; 'fruit_and_vegetables']",trees
1994,4,"['fish'; 'insects'; 'small_mammals'; 'medium_mammals'; 'trees'; 'vehicles_2'; 'large_man-made_outdoor_things'; 'vehicles_1'; 'reptiles'; 'large_carnivores']",vehicles_1
1995,8,"['aquatic_mammals'; 'large_man-made_outdoor_things'; 'vehicles_1'; 'reptiles'; 'medium_mammals'; 'household_electrical_devices'; 'large_omnivores_and_herbivores'; 'food_containers'; 'insects'; 'non-insect_invertebrates']",large_man-made_outdoor_things
1996,13,"['reptiles'; 'large_carnivores'; 'aquatic_mammals'; 'large_natural_outdoor_scenes'; 'fruit_and_vegetables'; 'food_containers'; 'trees'; 'household_electrical_devices'; 'vehicles_1'; 'medium_mammals']",large_natural_outdoor_scenes
1997,5,"['large_natural_outdoor_scenes'; 'aquatic_mammals'; 'medium_mammals'; 'food_containers'; 'large_omnivores_and_herbivores'; 'fish'; 'fruit_and_vegetables'; 'insects'; 'vehicles_1'; 'trees']",fish
1998,13,"['vehicles_1'; 'fruit_and_vegetables'; 'large_natural_outdoor_scenes'; 'reptiles'; 'aquatic_mammals'; 'large_carnivores'; 'food_containers'; 'medium_mammals'; 'household_electrical_devices'; 'trees']",fruit_and_vegetables
1999,16,"['aquatic_mammals'; 'fish'; 'non-insect_invertebrates'; 'large_man-made_outdoor_things'; 'household_electrical_devices'; 'large_omnivores_and_herbivores'; 'trees'; 'vehicles_1'; 'reptiles'; 'insects']",large_omnivores_and_herbivores
2000,17,"['large_omnivores_and_herbivores'; 'fish'; 'people'; 'large_man-made_outdoor_things'; 'vehicles_2'; 'small_mammals'; 'vehicles_1'; 'medium_mammals'; 'reptiles'; 'insects']",fish
2001,17,"['medium_mammals'; 'insects'; 'vehicles_2'; 'reptiles'; 'large_omnivores_and_herbivores'; 'large_man-made_outdoor_things'; 'vehicles_1'; 'small_mammals'; 'people'; 'fish']",vehicles_2
2002,5,"['fruit_and_vegetables'; 'vehicles_1'; 'fish'; 'aquatic_mammals'; 'food_containers'; 'medium_mammals'; 'large_natural_outdoor_scenes'; 'large_omnivores_and_herbivores'; 'trees'; 'insects']",fish
2003,7,"['non-insect_invertebrates'; 'small_mammals'; 'trees'; 'medium_mammals'; 'food_containers'; 'large_omnivores_and_herbivores'; 'household_furniture'; 'large_natural_outdoor_scenes'; 'large_man-made_outdoor_things'; 'flowers']",household_furniture
2004,3,"['large_omnivores_and_herbivores'; 'small_mammals'; 'reptiles'; 'fish'; 'household_furniture'; 'insects'; 'household_electrical_devices'; 'non-insect_invertebrates'; 'medium_mammals'; 'large_man-made_outdoor_things']",household_furniture
2005,19,"['household_electrical_devices'; 'trees'; 'household_furniture'; 'small_mammals'; 'large_natural_outdoor_scenes'; 'non-insect_invertebrates'; 'large_carnivores'; 'insects'; 'vehicles_1'; 'large_man-made_outdoor_things']",household_electrical_devices
2006,7,"['medium_mammals'; 'non-insect_invertebrates'; 'food_containers'; 'trees'; 'large_natural_outdoor_scenes'; 'household_furniture'; 'large_omnivores_and_herbivores'; 'large_man-made_outdoor_things'; 'flowers'; 'small_mammals']",household_furniture
2007,13,"['medium_mammals'; 'large_carnivores'; 'trees'; 'vehicles_1'; 'large_natural_outdoor_scenes'; 'reptiles'; 'household_electrical_devices'; 'fruit_and_vegetables'; 'aquatic_mammals'; 'food_containers']",household_electrical_devices
2008,5,"['aquatic_mammals'; 'vehicles_1'; 'food_containers'; 'trees'; 'large_omnivores_and_herbivores'; 'medium_mammals'; 'insects'; 'fruit_and_vegetables'; 'large_natural_outdoor_scenes'; 'fish']",fish
2009,14,"['fruit_and_vegetables'; 'insects'; 'aquatic_mammals'; 'non-insect_invertebrates'; 'household_electrical_devices'; 'large_man-made_outdoor_things'; 'large_carnivores'; 'food_containers'; 'large_omnivores_and_herbivores'; 'medium_mammals']",insects
2010,18,"['vehicles_2'; 'household_furniture'; 'people'; 'large_man-made_outdoor_things'; 'flowers'; 'fruit_and_vegetables'; 'reptiles'; 'large_carnivores'; 'small_mammals'; 'trees']",household_furniture
2011,14,"['fruit_and_vegetables'; 'household_electrical_devices'; 'aquatic_mammals'; 'medium_mammals'; 'large_man-made_outdoor_things'; 'large_carnivores'; 'insects'; 'large_omnivores_and_herbivores'; 'non-insect_invertebrates'; 'food_containers']",aquatic_mammals
2012,19,"['insects'; 'trees'; 'small_mammals'; 'household_furniture'; 'non-insect_invertebrates'; 'vehicles_1'; 'large_carnivores'; 'large_man-made_outdoor_things'; 'large_natural_outdoor_scenes'; 'household_electrical_devices']",household_furniture
2013,6,"['non-insect_invertebrates'; 'fruit_and_vegetables'; 'large_omnivores_and_herbivores'; 'medium_mammals'; 'large_carnivores'; 'food_containers'; 'flowers'; 'vehicles_2'; 'vehicles_1'; 'household_electrical_devices']",vehicles_1
2014,11,"['vehicles_2'; 'medium_mammals'; 'people'; 'non-insect_invertebrates'; 'large_carnivores'; 'flowers'; 'fish'; 'aquatic_mammals'; 'food_containers'; 'insects']",people
2015,16,"['large_omnivores_and_herbivores'; 'trees'; 'non-insect_invertebrates'; 'household_electrical_devices'; 'insects'; 'vehicles_1'; 'fish'; 'reptiles'; 'aquatic_mammals'; 'large_man-made_outdoor_things']",trees
2016,14,"['insects'; 'large_carnivores'; 'fruit_and_vegetables'; 'large_omnivores_and_herbivores'; 'non-insect_invertebrates'; 'medium_mammals'; 'large_man-made_outdoor_things'; 'household_electrical_devices'; 'food_containers'; 'aquatic_mammals']",insects
2017,7,"['large_man-made_outdoor_things'; 'household_furniture'; 'small_mammals'; 'trees'; 'food_containers'; 'flowers'; 'medium_mammals'; 'large_natural_outdoor_scenes'; 'large_omnivores_and_herbivores'; 'non-insect_invertebrates']",Household furniture
2018,5,"['fruit_and_vegetables'; 'vehicles_1'; 'aquatic_mammals'; 'fish'; 'large_omnivores_and_herbivores'; 'food_containers'; 'trees'; 'large_natural_outdoor_scenes'; 'medium_mammals'; 'insects']",fish
2019,12,"['reptiles'; 'food_containers'; 'large_man-made_outdoor_things'; 'people'; 'insects'; 'non-insect_invertebrates'; 'fruit_and_vegetables'; 'household_furniture'; 'household_electrical_devices'; 'fish']",fish
2020,6,"['food_containers'; 'fruit_and_vegetables'; 'large_omnivores_and_herbivores'; 'vehicles_1'; 'large_carnivores'; 'non-insect_invertebrates'; 'household_electrical_devices'; 'medium_mammals'; 'flowers'; 'vehicles_2']",large_carnivores
2021,6,"['large_omnivores_and_herbivores'; 'large_carnivores'; 'vehicles_1'; 'medium_mammals'; 'household_electrical_devices'; 'fruit_and_vegetables'; 'flowers'; 'vehicles_2'; 'food_containers'; 'non-insect_invertebrates']",large_omnivores_and_herbivores
2022,16,"['non-insect_invertebrates'; 'insects'; 'aquatic_mammals'; 'household_electrical_devices'; 'large_man-made_outdoor_things'; 'vehicles_1'; 'large_omnivores_and_herbivores'; 'reptiles'; 'fish'; 'trees']",household_electrical_devices
2023,4,"['large_man-made_outdoor_things'; 'reptiles'; 'large_carnivores'; 'trees'; 'medium_mammals'; 'insects'; 'vehicles_1'; 'fish'; 'vehicles_2'; 'small_mammals']",reptiles
2024,4,"['large_carnivores'; 'vehicles_1'; 'trees'; 'medium_mammals'; 'insects'; 'fish'; 'large_man-made_outdoor_things'; 'vehicles_2'; 'reptiles'; 'small_mammals']",trees
2025,0,"['flowers'; 'large_carnivores'; 'medium_mammals'; 'food_containers'; 'fish'; 'large_man-made_outdoor_things'; 'vehicles_2'; 'large_omnivores_and_herbivores'; 'fruit_and_vegetables'; 'trees']",large_carnivores
2026,14,"['large_man-made_outdoor_things'; 'medium_mammals'; 'non-insect_invertebrates'; 'household_electrical_devices'; 'large_carnivores'; 'insects'; 'fruit_and_vegetables'; 'food_containers'; 'large_omnivores_and_herbivores'; 'aquatic_mammals']",large_man-made_outdoor_things
2027,0,"['food_containers'; 'vehicles_2'; 'large_carnivores'; 'flowers'; 'trees'; 'fruit_and_vegetables'; 'large_omnivores_and_herbivores'; 'medium_mammals'; 'large_man-made_outdoor_things'; 'fish']",large_carnivores
2028,0,"['trees'; 'vehicles_2'; 'flowers'; 'fish'; 'food_containers'; 'large_man-made_outdoor_things'; 'medium_mammals'; 'fruit_and_vegetables'; 'large_carnivores'; 'large_omnivores_and_herbivores']",trees
2029,0,"['food_containers'; 'fruit_and_vegetables'; 'trees'; 'fish'; 'flowers'; 'vehicles_2'; 'medium_mammals'; 'large_carnivores'; 'large_omnivores_and_herbivores'; 'large_man-made_outdoor_things']",fish
2030,18,"['fruit_and_vegetables'; 'large_man-made_outdoor_things'; 'flowers'; 'small_mammals'; 'vehicles_2'; 'trees'; 'reptiles'; 'household_furniture'; 'large_carnivores'; 'people']",fruit_and_vegetables
2031,11,"['insects'; 'food_containers'; 'fish'; 'non-insect_invertebrates'; 'large_carnivores'; 'vehicles_2'; 'people'; 'medium_mammals'; 'aquatic_mammals'; 'flowers']",insects
2032,5,"['large_natural_outdoor_scenes'; 'food_containers'; 'fish'; 'insects'; 'medium_mammals'; 'vehicles_1'; 'aquatic_mammals'; 'trees'; 'large_omnivores_and_herbivores'; 'fruit_and_vegetables']",fish
2033,1,"['small_mammals'; 'trees'; 'large_natural_outdoor_scenes'; 'aquatic_mammals'; 'fruit_and_vegetables'; 'flowers'; 'food_containers'; 'large_man-made_outdoor_things'; 'people'; 'vehicles_1']",fruit_and_vegetables
2034,18,"['trees'; 'reptiles'; 'fruit_and_vegetables'; 'small_mammals'; 'large_man-made_outdoor_things'; 'flowers'; 'vehicles_2'; 'people'; 'large_carnivores'; 'household_furniture']",reptiles
2035,9,"['flowers'; 'non-insect_invertebrates'; 'large_carnivores'; 'large_omnivores_and_herbivores'; 'medium_mammals'; 'insects'; 'reptiles'; 'large_natural_outdoor_scenes'; 'food_containers'; 'household_electrical_devices']",flowers
2036,19,"['insects'; 'household_furniture'; 'large_natural_outdoor_scenes'; 'large_carnivores'; 'small_mammals'; 'large_man-made_outdoor_things'; 'trees'; 'non-insect_invertebrates'; 'household_electrical_devices'; 'vehicles_1']",household_furniture
2037,8,"['aquatic_mammals'; 'reptiles'; 'non-insect_invertebrates'; 'vehicles_1'; 'large_omnivores_and_herbivores'; 'insects'; 'household_electrical_devices'; 'food_containers'; 'large_man-made_outdoor_things'; 'medium_mammals']",household_electrical_devices
2038,12,"['fruit_and_vegetables'; 'fish'; 'insects'; 'household_electrical_devices'; 'non-insect_invertebrates'; 'people'; 'food_containers'; 'household_furniture'; 'reptiles'; 'large_man-made_outdoor_things']",fish
2039,6,"['fruit_and_vegetables'; 'medium_mammals'; 'food_containers'; 'large_omnivores_and_herbivores'; 'flowers'; 'vehicles_1'; 'household_electrical_devices'; 'vehicles_2'; 'non-insect_invertebrates'; 'large_carnivores']",medium_mammals
2040,15,"['food_containers'; 'trees'; 'household_electrical_devices'; 'flowers'; 'vehicles_1'; 'large_natural_outdoor_scenes'; 'large_carnivores'; 'small_mammals'; 'non-insect_invertebrates'; 'large_man-made_outdoor_things']",trees
2041,0,"['large_man-made_outdoor_things'; 'large_omnivores_and_herbivores'; 'trees'; 'flowers'; 'vehicles_2'; 'fish'; 'food_containers'; 'fruit_and_vegetables'; 'medium_mammals'; 'large_carnivores']",trees
2042,17,"['small_mammals'; 'vehicles_1'; 'medium_mammals'; 'large_man-made_outdoor_things'; 'reptiles'; 'people'; 'fish'; 'insects'; 'large_omnivores_and_herbivores'; 'vehicles_2']",vehicles_1
2043,0,"['medium_mammals'; 'fish'; 'large_carnivores'; 'food_containers'; 'fruit_and_vegetables'; 'vehicles_2'; 'flowers'; 'trees'; 'large_omnivores_and_herbivores'; 'large_man-made_outdoor_things']",vehicles_2
2044,3,"['large_omnivores_and_herbivores'; 'household_electrical_devices'; 'fish'; 'small_mammals'; 'insects'; 'reptiles'; 'household_furniture'; 'non-insect_invertebrates'; 'large_man-made_outdoor_things'; 'medium_mammals']",household_furniture
2045,16,"['household_electrical_devices'; 'reptiles'; 'non-insect_invertebrates'; 'insects'; 'aquatic_mammals'; 'trees'; 'vehicles_1'; 'large_man-made_outdoor_things'; 'fish'; 'large_omnivores_and_herbivores']",reptiles
2046,6,"['non-insect_invertebrates'; 'medium_mammals'; 'vehicles_2'; 'flowers'; 'large_omnivores_and_herbivores'; 'food_containers'; 'household_electrical_devices'; 'large_carnivores'; 'fruit_and_vegetables'; 'vehicles_1']",non-insect_invertebrates
2047,14,"['medium_mammals'; 'insects'; 'non-insect_invertebrates'; 'fruit_and_vegetables'; 'household_electrical_devices'; 'large_man-made_outdoor_things'; 'food_containers'; 'large_omnivores_and_herbivores'; 'aquatic_mammals'; 'large_carnivores']",large_carnivores
2048,10,"['flowers'; 'food_containers'; 'fruit_and_vegetables'; 'small_mammals'; 'large_carnivores'; 'trees'; 'vehicles_2'; 'reptiles'; 'medium_mammals'; 'non-insect_invertebrates']",vehicles_2
2049,19,"['household_electrical_devices'; 'insects'; 'large_natural_outdoor_scenes'; 'non-insect_invertebrates'; 'vehicles_1'; 'large_man-made_outdoor_things'; 'small_mammals'; 'household_furniture'; 'large_carnivores'; 'trees']",household_electrical_devices
2050,19,"['vehicles_1'; 'small_mammals'; 'non-insect_invertebrates'; 'large_man-made_outdoor_things'; 'large_carnivores'; 'trees'; 'household_furniture'; 'large_natural_outdoor_scenes'; 'household_electrical_devices'; 'insects']",household_furniture
2051,14,"['food_containers'; 'household_electrical_devices'; 'large_carnivores'; 'aquatic_mammals'; 'medium_mammals'; 'large_man-made_outdoor_things'; 'non-insect_invertebrates'; 'insects'; 'large_omnivores_and_herbivores'; 'fruit_and_vegetables']",large_carnivores
2052,1,"['flowers'; 'fruit_and_vegetables'; 'food_containers'; 'people'; 'vehicles_1'; 'trees'; 'small_mammals'; 'large_man-made_outdoor_things'; 'large_natural_outdoor_scenes'; 'aquatic_mammals']",flowers
2053,5,"['fruit_and_vegetables'; 'food_containers'; 'insects'; 'large_omnivores_and_herbivores'; 'fish'; 'vehicles_1'; 'medium_mammals'; 'trees'; 'aquatic_mammals'; 'large_natural_outdoor_scenes']",fruit_and_vegetables
2054,10,"['medium_mammals'; 'food_containers'; 'reptiles'; 'vehicles_2'; 'large_carnivores'; 'fruit_and_vegetables'; 'trees'; 'small_mammals'; 'flowers'; 'non-insect_invertebrates']",vehicles_2
2055,19,"['trees'; 'vehicles_1'; 'non-insect_invertebrates'; 'small_mammals'; 'large_natural_outdoor_scenes'; 'household_electrical_devices'; 'household_furniture'; 'insects'; 'large_carnivores'; 'large_man-made_outdoor_things']",household_furniture
2056,17,"['large_man-made_outdoor_things'; 'reptiles'; 'vehicles_2'; 'people'; 'insects'; 'fish'; 'medium_mammals'; 'large_omnivores_and_herbivores'; 'small_mammals'; 'vehicles_1']",reptiles
2057,17,"['large_man-made_outdoor_things'; 'medium_mammals'; 'vehicles_1'; 'large_omnivores_and_herbivores'; 'people'; 'small_mammals'; 'fish'; 'insects'; 'reptiles'; 'vehicles_2']",large_man-made_outdoor_things
2058,15,"['food_containers'; 'trees'; 'large_carnivores'; 'small_mammals'; 'flowers'; 'large_man-made_outdoor_things'; 'non-insect_invertebrates'; 'household_electrical_devices'; 'vehicles_1'; 'large_natural_outdoor_scenes']",large_natural_outdoor_scenes
2059,16,"['non-insect_invertebrates'; 'household_electrical_devices'; 'fish'; 'insects'; 'large_omnivores_and_herbivores'; 'reptiles'; 'large_man-made_outdoor_things'; 'vehicles_1'; 'trees'; 'aquatic_mammals']",non-insect_invertebrates
2060,6,"['fruit_and_vegetables'; 'vehicles_2'; 'medium_mammals'; 'vehicles_1'; 'household_electrical_devices'; 'flowers'; 'non-insect_invertebrates'; 'large_omnivores_and_herbivores'; 'large_carnivores'; 'food_containers']",flowers
2061,1,"['people'; 'large_man-made_outdoor_things'; 'fruit_and_vegetables'; 'flowers'; 'trees'; 'large_natural_outdoor_scenes'; 'aquatic_mammals'; 'vehicles_1'; 'small_mammals'; 'food_containers']",people
2062,1,"['food_containers'; 'people'; 'vehicles_1'; 'trees'; 'aquatic_mammals'; 'fruit_and_vegetables'; 'large_natural_outdoor_scenes'; 'large_man-made_outdoor_things'; 'small_mammals'; 'flowers']",fruit_and_vegetables
2063,16,"['trees'; 'non-insect_invertebrates'; 'vehicles_1'; 'fish'; 'large_man-made_outdoor_things'; 'aquatic_mammals'; 'household_electrical_devices'; 'reptiles'; 'large_omnivores_and_herbivores'; 'insects']",vehicles_1
2064,15,"['large_carnivores'; 'household_electrical_devices'; 'trees'; 'vehicles_1'; 'large_natural_outdoor_scenes'; 'large_man-made_outdoor_things'; 'food_containers'; 'small_mammals'; 'flowers'; 'non-insect_invertebrates']",household_electrical_devices
2065,9,"['large_natural_outdoor_scenes'; 'food_containers'; 'large_carnivores'; 'large_omnivores_and_herbivores'; 'household_electrical_devices'; 'medium_mammals'; 'non-insect_invertebrates'; 'insects'; 'reptiles'; 'flowers']",large_carnivores
2066,11,"['flowers'; 'large_carnivores'; 'people'; 'fish'; 'vehicles_2'; 'medium_mammals'; 'aquatic_mammals'; 'food_containers'; 'insects'; 'non-insect_invertebrates']",people
2067,5,"['insects'; 'large_natural_outdoor_scenes'; 'fruit_and_vegetables'; 'large_omnivores_and_herbivores'; 'vehicles_1'; 'food_containers'; 'medium_mammals'; 'aquatic_mammals'; 'trees'; 'fish']",insects
2068,1,"['people'; 'large_man-made_outdoor_things'; 'small_mammals'; 'aquatic_mammals'; 'vehicles_1'; 'trees'; 'flowers'; 'fruit_and_vegetables'; 'food_containers'; 'large_natural_outdoor_scenes']",people
2069,0,"['vehicles_2'; 'trees'; 'large_omnivores_and_herbivores'; 'large_carnivores'; 'medium_mammals'; 'large_man-made_outdoor_things'; 'food_containers'; 'fish'; 'flowers'; 'fruit_and_vegetables']",trees
