index,true_label,candidate_labels,complementary_label
53257,3,"['na'; 'ha'; 'tsu'; 'ki'; 'ya'; 'ma'; 'o'; 'su']",na
53258,1,"['ha'; 'na'; 'ma'; 're'; 'o'; 'wo'; 'ki'; 'ya']",na
53259,3,"['ha'; 'ma'; 'na'; 'ya'; 'o'; 'su'; 'tsu'; 'ki']",na
53260,8,"['su'; 'ma'; 're'; 'na'; 'tsu'; 'ki'; 'wo'; 'ha']",ha
53261,4,"['ma'; 'su'; 'ki'; 'o'; 'ha'; 'ya'; 'tsu'; 're']",su
53262,4,"['ma'; 're'; 'ya'; 'ha'; 'tsu'; 'ki'; 'su'; 'o']",tsu
53263,8,"['na'; 'wo'; 'ki'; 'ma'; 're'; 'tsu'; 'ha'; 'su']",tsu
53264,7,"['ha'; 're'; 'tsu'; 'ya'; 'wo'; 'ki'; 'o'; 'su']",tsu
53265,7,"['ya'; 'su'; 'ki'; 'o'; 'tsu'; 're'; 'ha'; 'wo']",su
53266,4,"['ki'; 're'; 'ya'; 'ha'; 'o'; 'tsu'; 'su'; 'ma']",tsu
53267,3,"['ya'; 'ki'; 'na'; 'ma'; 'su'; 'tsu'; 'ha'; 'o']",su
53268,2,"['o'; 'wo'; 'ha'; 'na'; 'tsu'; 'ma'; 'ya'; 're']",tsu
53269,2,"['ha'; 'ma'; 'ya'; 'o'; 'wo'; 'na'; 're'; 'tsu']",tsu
53270,3,"['ma'; 'o'; 'ki'; 'su'; 'na'; 'tsu'; 'ha'; 'ya']",su
53271,4,"['ha'; 'ma'; 're'; 'tsu'; 'o'; 'ya'; 'su'; 'ki']",tsu
53272,1,"['ki'; 're'; 'wo'; 'ma'; 'ya'; 'o'; 'ha'; 'na']",na
53273,6,"['na'; 'ya'; 'ki'; 'su'; 'ha'; 'tsu'; 'ma'; 're']",su
53274,9,"['ha'; 'wo'; 'na'; 'tsu'; 'o'; 'su'; 'ki'; 'ma']",na
53275,9,"['ma'; 'su'; 'ha'; 'wo'; 'o'; 'na'; 'tsu'; 'ki']",su
53276,5,"['ya'; 'o'; 're'; 'wo'; 'na'; 'ki'; 'tsu'; 'ha']",tsu
53277,2,"['ma'; 'ha'; 're'; 'tsu'; 'na'; 'ya'; 'o'; 'wo']",na
53278,1,"['ki'; 'o'; 'wo'; 'ya'; 'na'; 're'; 'ha'; 'ma']",o
53279,3,"['tsu'; 'ha'; 'ya'; 'ki'; 'na'; 'o'; 'su'; 'ma']",na
53280,5,"['ha'; 'na'; 'ki'; 'ya'; 'tsu'; 'wo'; 'o'; 're']",tsu
53281,8,"['na'; 'ha'; 'wo'; 'tsu'; 'ki'; 'ma'; 're'; 'su']",tsu
53282,3,"['ki'; 'tsu'; 'o'; 'na'; 'ha'; 'su'; 'ya'; 'ma']",tsu
53283,3,"['ma'; 'na'; 'tsu'; 'o'; 'ha'; 'ki'; 'ya'; 'su']",na
53284,4,"['ma'; 'ha'; 'ya'; 'ki'; 'o'; 'tsu'; 'su'; 're']",tsu
53285,2,"['ya'; 'tsu'; 'wo'; 'ha'; 'ma'; 'na'; 'o'; 're']",na
53286,4,"['ha'; 'su'; 'tsu'; 'ki'; 'ma'; 're'; 'o'; 'ya']",re
53287,0,"['ma'; 'na'; 'o'; 'ki'; 'wo'; 'ha'; 're'; 'su']",na
53288,4,"['re'; 'ma'; 'o'; 'tsu'; 'ya'; 'su'; 'ki'; 'ha']",tsu
53289,3,"['ha'; 'ki'; 'ya'; 'ma'; 'na'; 'o'; 'su'; 'tsu']",na
53290,5,"['ki'; 'na'; 'o'; 'tsu'; 're'; 'wo'; 'ya'; 'ha']",na
53291,5,"['ha'; 'ya'; 'ki'; 'tsu'; 'o'; 'na'; 're'; 'wo']",tsu
53292,6,"['ha'; 'ma'; 're'; 'ya'; 'na'; 'tsu'; 'su'; 'ki']",tsu
53293,9,"['o'; 'tsu'; 'wo'; 'su'; 'ha'; 'na'; 'ki'; 'ma']",na
53294,7,"['ha'; 'wo'; 're'; 'su'; 'ya'; 'o'; 'ki'; 'tsu']",su
53295,6,"['ma'; 'ya'; 'tsu'; 'ha'; 're'; 'na'; 'ki'; 'su']",tsu
53296,3,"['su'; 'o'; 'tsu'; 'ya'; 'ha'; 'ki'; 'ma'; 'na']",na
53297,4,"['ha'; 'tsu'; 'o'; 'su'; 'ma'; 're'; 'ki'; 'ya']",o
53298,9,"['ki'; 'tsu'; 'su'; 'o'; 'ma'; 'na'; 'ha'; 'wo']",tsu
53299,6,"['ha'; 'su'; 'ma'; 'na'; 'ki'; 'tsu'; 're'; 'ya']",su
53300,5,"['wo'; 'o'; 'na'; 'tsu'; 'ya'; 'ha'; 're'; 'ki']",tsu
53301,5,"['na'; 'ya'; 're'; 'ha'; 'ki'; 'wo'; 'o'; 'tsu']",tsu
53302,1,"['re'; 'ya'; 'ki'; 'wo'; 'na'; 'ma'; 'ha'; 'o']",ki
53303,6,"['na'; 're'; 'ma'; 'su'; 'tsu'; 'ha'; 'ya'; 'ki']",na
53304,1,"['o'; 'ma'; 'na'; 'ki'; 're'; 'wo'; 'ya'; 'ha']",ha
53305,6,"['na'; 'ki'; 're'; 'ya'; 'ha'; 'ma'; 'su'; 'tsu']",su
53306,9,"['tsu'; 'ha'; 'su'; 'o'; 'na'; 'wo'; 'ki'; 'ma']",na
53307,4,"['ma'; 'o'; 're'; 'tsu'; 'ha'; 'ya'; 'su'; 'ki']",tsu
53308,5,"['ya'; 'o'; 'ki'; 're'; 'wo'; 'ha'; 'tsu'; 'na']",tsu
53309,1,"['ma'; 're'; 'o'; 'na'; 'wo'; 'ha'; 'ya'; 'ki']",na
53310,7,"['tsu'; 'wo'; 'ki'; 're'; 'ha'; 'su'; 'o'; 'ya']",o
53311,5,"['ha'; 'o'; 're'; 'tsu'; 'ki'; 'wo'; 'ya'; 'na']",na
53312,6,"['ha'; 're'; 'tsu'; 'ya'; 'su'; 'ma'; 'ki'; 'na']",tsu
53313,2,"['na'; 'tsu'; 'ma'; 'o'; 'wo'; 'ya'; 're'; 'ha']",na
53314,4,"['o'; 'su'; 're'; 'ha'; 'ki'; 'tsu'; 'ya'; 'ma']",su
53315,1,"['ki'; 'o'; 'ya'; 're'; 'na'; 'ha'; 'wo'; 'ma']",na
53316,2,"['re'; 'ya'; 'ha'; 'o'; 'tsu'; 'wo'; 'na'; 'ma']",tsu
53317,9,"['wo'; 'ha'; 'ki'; 'o'; 'na'; 'su'; 'tsu'; 'ma']",su
53318,4,"['ki'; 're'; 'su'; 'ya'; 'tsu'; 'ma'; 'ha'; 'o']",su
53319,6,"['ki'; 'tsu'; 'su'; 'na'; 'ha'; 'ya'; 're'; 'ma']",ki
53320,4,"['re'; 'ha'; 'o'; 'tsu'; 'su'; 'ya'; 'ma'; 'ki']",tsu
53321,8,"['ha'; 'na'; 'su'; 'tsu'; 'ma'; 're'; 'wo'; 'ki']",na
53322,2,"['ya'; 'tsu'; 'wo'; 'o'; 'na'; 'ha'; 're'; 'ma']",tsu
53323,3,"['na'; 'ma'; 'ki'; 'ha'; 'tsu'; 'ya'; 'o'; 'su']",tsu
53324,4,"['re'; 'su'; 'ki'; 'ha'; 'ma'; 'ya'; 'o'; 'tsu']",su
53325,7,"['wo'; 'tsu'; 're'; 'ki'; 'o'; 'ha'; 'ya'; 'su']",tsu
53326,5,"['re'; 'ki'; 'ya'; 'tsu'; 'o'; 'wo'; 'na'; 'ha']",ki
53327,4,"['tsu'; 'su'; 're'; 'ha'; 'ya'; 'ki'; 'ma'; 'o']",su
53328,2,"['ha'; 'ya'; 'o'; 'ma'; 'na'; 'wo'; 're'; 'tsu']",na
53329,4,"['tsu'; 're'; 'ha'; 'o'; 'ma'; 'ya'; 'ki'; 'su']",re
53330,6,"['tsu'; 'ki'; 'su'; 'ha'; 're'; 'ma'; 'ya'; 'na']",ki
53331,4,"['o'; 'tsu'; 'ya'; 'ma'; 're'; 'ki'; 'su'; 'ha']",ha
53332,4,"['tsu'; 'ya'; 're'; 'ma'; 'ha'; 'su'; 'o'; 'ki']",o
53333,3,"['na'; 'ki'; 'tsu'; 'ya'; 'o'; 'ma'; 'ha'; 'su']",na
53334,0,"['ma'; 'na'; 'su'; 'ki'; 'o'; 'wo'; 'ha'; 're']",na
53335,3,"['ya'; 'su'; 'ma'; 'o'; 'ha'; 'ki'; 'tsu'; 'na']",su
53336,6,"['ki'; 'su'; 'ma'; 'tsu'; 'ya'; 'ha'; 'na'; 're']",su
53337,6,"['na'; 'ma'; 'ya'; 'tsu'; 'ha'; 're'; 'ki'; 'su']",tsu
53338,3,"['ki'; 'na'; 'o'; 'ma'; 'su'; 'tsu'; 'ha'; 'ya']",na
53339,5,"['ya'; 're'; 'na'; 'wo'; 'ha'; 'tsu'; 'o'; 'ki']",tsu
53340,5,"['ya'; 're'; 'ha'; 'tsu'; 'ki'; 'na'; 'wo'; 'o']",tsu
53341,2,"['o'; 'ma'; 'na'; 'wo'; 'ha'; 're'; 'tsu'; 'ya']",tsu
53342,5,"['tsu'; 'o'; 'wo'; 'na'; 'ya'; 'ki'; 're'; 'ha']",na
53343,8,"['na'; 'ma'; 'su'; 'ki'; 'tsu'; 'ha'; 're'; 'wo']",ha
53344,6,"['ki'; 'na'; 'ma'; 'ha'; 'tsu'; 're'; 'ya'; 'su']",tsu
53345,9,"['wo'; 'tsu'; 'na'; 'ha'; 'ma'; 'o'; 'ki'; 'su']",na
53346,6,"['su'; 'tsu'; 'ha'; 'ma'; 'na'; 're'; 'ya'; 'ki']",na
53347,1,"['re'; 'ki'; 'o'; 'na'; 'ha'; 'wo'; 'ma'; 'ya']",ki
53348,3,"['na'; 'ya'; 'o'; 'ki'; 'su'; 'tsu'; 'ma'; 'ha']",su
53349,8,"['ki'; 'su'; 'tsu'; 're'; 'ma'; 'wo'; 'na'; 'ha']",na
53350,2,"['ya'; 'wo'; 'ha'; 'na'; 'o'; 're'; 'tsu'; 'ma']",tsu
53351,2,"['ma'; 're'; 'na'; 'ya'; 'ha'; 'o'; 'tsu'; 'wo']",tsu
53352,6,"['na'; 're'; 'ya'; 'ma'; 'ki'; 'ha'; 'tsu'; 'su']",tsu
53353,1,"['ya'; 'ha'; 'wo'; 'o'; 'ki'; 'ma'; 're'; 'na']",na
53354,8,"['wo'; 'ki'; 'ma'; 're'; 'tsu'; 'ha'; 'su'; 'na']",ki
53355,0,"['ha'; 'su'; 'ma'; 'na'; 'ki'; 'o'; 'wo'; 're']",na
53356,4,"['su'; 're'; 'ki'; 'ya'; 'ha'; 'o'; 'tsu'; 'ma']",su
53357,0,"['wo'; 'o'; 'su'; 'ki'; 'ma'; 're'; 'na'; 'ha']",na
53358,8,"['ki'; 'wo'; 'ha'; 'na'; 'ma'; 'su'; 'tsu'; 're']",su
53359,1,"['ma'; 'ki'; 'o'; 'wo'; 're'; 'ha'; 'na'; 'ya']",ki
53360,8,"['ki'; 'ha'; 're'; 'ma'; 'tsu'; 'su'; 'na'; 'wo']",tsu
53361,4,"['tsu'; 'o'; 're'; 'ya'; 'su'; 'ki'; 'ma'; 'ha']",o
53362,4,"['o'; 're'; 'ya'; 'ki'; 'ma'; 'ha'; 'su'; 'tsu']",su
53363,9,"['ma'; 'tsu'; 'ha'; 'su'; 'na'; 'wo'; 'ki'; 'o']",na
53364,1,"['ha'; 'ya'; 'ki'; 'ma'; 're'; 'o'; 'wo'; 'na']",na
53365,4,"['o'; 'su'; 'ki'; 're'; 'ha'; 'ma'; 'tsu'; 'ya']",su
53366,4,"['o'; 'su'; 'ma'; 'ya'; 'ha'; 're'; 'tsu'; 'ki']",su
53367,0,"['re'; 'ma'; 'wo'; 'ki'; 'na'; 'o'; 'su'; 'ha']",na
53368,2,"['na'; 'ha'; 're'; 'ya'; 'wo'; 'ma'; 'o'; 'tsu']",tsu
53369,1,"['na'; 'ya'; 're'; 'o'; 'ha'; 'wo'; 'ki'; 'ma']",na
53370,8,"['tsu'; 'ki'; 'wo'; 're'; 'ha'; 'ma'; 'su'; 'na']",ki
53371,2,"['ya'; 'na'; 'wo'; 'ha'; 'tsu'; 're'; 'ma'; 'o']",tsu
53372,0,"['na'; 're'; 'ha'; 'ma'; 'su'; 'ki'; 'o'; 'wo']",na
53373,4,"['su'; 're'; 'tsu'; 'ya'; 'ma'; 'ha'; 'ki'; 'o']",ha
53374,7,"['ha'; 'ya'; 're'; 'su'; 'ki'; 'o'; 'wo'; 'tsu']",su
53375,8,"['wo'; 'ma'; 'ha'; 'tsu'; 're'; 'ki'; 'na'; 'su']",tsu
53376,5,"['re'; 'na'; 'ki'; 'ya'; 'tsu'; 'wo'; 'o'; 'ha']",tsu
53377,2,"['wo'; 'na'; 'ya'; 'ha'; 'ma'; 'o'; 're'; 'tsu']",na
53378,2,"['ha'; 'ya'; 're'; 'na'; 'o'; 'wo'; 'tsu'; 'ma']",tsu
53379,7,"['re'; 'su'; 'ya'; 'wo'; 'ha'; 'tsu'; 'o'; 'ki']",su
53380,1,"['ma'; 'ha'; 'ya'; 'na'; 'o'; 'ki'; 'wo'; 're']",na
53381,2,"['ya'; 'wo'; 'tsu'; 'o'; 'ha'; 'ma'; 're'; 'na']",na
53382,7,"['wo'; 're'; 'ya'; 'tsu'; 'o'; 'ki'; 'ha'; 'su']",tsu
53383,2,"['ma'; 'tsu'; 'na'; 'wo'; 'ya'; 're'; 'ha'; 'o']",na
53384,5,"['ha'; 'tsu'; 'o'; 'ki'; 'wo'; 'ya'; 're'; 'na']",na
53385,9,"['su'; 'ma'; 'wo'; 'o'; 'ki'; 'na'; 'tsu'; 'ha']",su
53386,4,"['ki'; 'ha'; 'ma'; 'o'; 're'; 'su'; 'ya'; 'tsu']",su
53387,2,"['ya'; 'o'; 'na'; 'ha'; 'ma'; 'wo'; 're'; 'tsu']",tsu
53388,5,"['ki'; 'wo'; 're'; 'ha'; 'o'; 'ya'; 'tsu'; 'na']",tsu
53389,9,"['na'; 'su'; 'tsu'; 'ha'; 'o'; 'ma'; 'wo'; 'ki']",na
53390,0,"['re'; 'o'; 'su'; 'ma'; 'wo'; 'ki'; 'ha'; 'na']",na
53391,5,"['wo'; 'tsu'; 're'; 'na'; 'o'; 'ki'; 'ha'; 'ya']",ha
53392,6,"['re'; 'ma'; 'na'; 'tsu'; 'ha'; 'su'; 'ya'; 'ki']",na
53393,0,"['re'; 'ki'; 'wo'; 'ha'; 'su'; 'o'; 'ma'; 'na']",na
53394,0,"['o'; 'wo'; 'na'; 'ma'; 're'; 'su'; 'ki'; 'ha']",o
53395,5,"['tsu'; 'o'; 'na'; 'ki'; 'ha'; 'wo'; 'ya'; 're']",tsu
53396,4,"['tsu'; 'su'; 'o'; 'ki'; 're'; 'ya'; 'ma'; 'ha']",ha
53397,4,"['o'; 'tsu'; 'su'; 'ya'; 'ha'; 'ma'; 'ki'; 're']",ha
53398,6,"['ma'; 'ki'; 'na'; 'ha'; 'ya'; 'su'; 'tsu'; 're']",ki
53399,3,"['na'; 'o'; 'ki'; 'ha'; 'su'; 'tsu'; 'ya'; 'ma']",na
53400,2,"['na'; 'wo'; 'ma'; 'ya'; 're'; 'tsu'; 'o'; 'ha']",tsu
53401,9,"['o'; 'ki'; 'su'; 'ha'; 'tsu'; 'wo'; 'na'; 'ma']",na
53402,6,"['ki'; 'na'; 'ma'; 'su'; 'ha'; 'ya'; 're'; 'tsu']",na
53403,2,"['o'; 're'; 'tsu'; 'na'; 'ma'; 'ya'; 'wo'; 'ha']",na
53404,1,"['na'; 'ma'; 'ya'; 'o'; 're'; 'wo'; 'ha'; 'ki']",na
53405,0,"['o'; 'su'; 'ha'; 'na'; 'wo'; 'ki'; 'ma'; 're']",na
53406,0,"['o'; 'ha'; 'ma'; 'ki'; 're'; 'su'; 'wo'; 'na']",na
53407,8,"['tsu'; 'wo'; 'su'; 'ki'; 're'; 'na'; 'ma'; 'ha']",wo
53408,0,"['re'; 'ma'; 'ha'; 'ki'; 'na'; 'su'; 'wo'; 'o']",na
53409,7,"['o'; 'ya'; 'wo'; 'tsu'; 'su'; 're'; 'ki'; 'ha']",ha
53410,9,"['wo'; 'su'; 'ki'; 'tsu'; 'na'; 'ma'; 'o'; 'ha']",na
53411,4,"['re'; 'ya'; 'su'; 'tsu'; 'o'; 'ha'; 'ma'; 'ki']",su
53412,6,"['re'; 'na'; 'ya'; 'ma'; 'tsu'; 'ki'; 'su'; 'ha']",tsu
53413,9,"['tsu'; 'o'; 'ma'; 'wo'; 'ki'; 'ha'; 'su'; 'na']",na
53414,5,"['ki'; 'ha'; 're'; 'o'; 'ya'; 'tsu'; 'na'; 'wo']",tsu
53415,4,"['ki'; 'ha'; 'tsu'; 're'; 'ma'; 'o'; 'su'; 'ya']",tsu
53416,8,"['re'; 'tsu'; 'ki'; 'ha'; 'ma'; 'wo'; 'su'; 'na']",tsu
53417,4,"['ha'; 'ma'; 'o'; 'ya'; 'su'; 'tsu'; 'ki'; 're']",su
53418,9,"['na'; 'ki'; 'su'; 'o'; 'wo'; 'ma'; 'tsu'; 'ha']",ha
53419,6,"['su'; 'tsu'; 'ha'; 'na'; 'ya'; 'ki'; 're'; 'ma']",na
53420,2,"['ma'; 'na'; 'wo'; 'ya'; 'ha'; 're'; 'tsu'; 'o']",tsu
53421,4,"['su'; 'ha'; 'o'; 'ki'; 'tsu'; 're'; 'ya'; 'ma']",su
53422,5,"['ya'; 'wo'; 'o'; 're'; 'ha'; 'na'; 'ki'; 'tsu']",tsu
53423,7,"['su'; 'o'; 'ya'; 'tsu'; 'ki'; 'ha'; 'wo'; 're']",ha
53424,8,"['tsu'; 'wo'; 'na'; 'ha'; 'ma'; 're'; 'ki'; 'su']",wo
53425,9,"['ki'; 'ha'; 'wo'; 'ma'; 'su'; 'na'; 'tsu'; 'o']",na
53426,2,"['re'; 'tsu'; 'ma'; 'ya'; 'na'; 'o'; 'wo'; 'ha']",na
53427,1,"['ki'; 'o'; 'na'; 'ha'; 're'; 'ya'; 'ma'; 'wo']",na
53428,7,"['ki'; 'tsu'; 'su'; 'ya'; 'ha'; 're'; 'o'; 'wo']",ha
53429,8,"['wo'; 'na'; 'ha'; 'su'; 'ma'; 'ki'; 'tsu'; 're']",na
53430,1,"['ki'; 'o'; 'na'; 'ma'; 'wo'; 'ha'; 're'; 'ya']",na
53431,5,"['re'; 'wo'; 'ya'; 'o'; 'ki'; 'na'; 'ha'; 'tsu']",tsu
53432,0,"['su'; 'ki'; 'ma'; 'o'; 'wo'; 'na'; 're'; 'ha']",na
53433,0,"['su'; 're'; 'ki'; 'ma'; 'o'; 'ha'; 'na'; 'wo']",na
53434,8,"['su'; 'ma'; 're'; 'wo'; 'ha'; 'tsu'; 'ki'; 'na']",su
53435,8,"['re'; 'su'; 'ma'; 'wo'; 'tsu'; 'ki'; 'na'; 'ha']",ha
53436,4,"['ma'; 'o'; 'ki'; 'tsu'; 're'; 'ya'; 'ha'; 'su']",o
53437,3,"['ma'; 'ha'; 'ki'; 'ya'; 'tsu'; 'na'; 'o'; 'su']",tsu
53438,7,"['re'; 'ya'; 'ha'; 'wo'; 'ki'; 'tsu'; 'su'; 'o']",tsu
53439,6,"['ha'; 'tsu'; 're'; 'na'; 'ki'; 'ya'; 'su'; 'ma']",na
53440,5,"['ya'; 'o'; 're'; 'wo'; 'ki'; 'ha'; 'na'; 'tsu']",tsu
53441,0,"['na'; 'su'; 'ma'; 're'; 'o'; 'wo'; 'ha'; 'ki']",na
53442,1,"['o'; 'ya'; 'ha'; 're'; 'ma'; 'wo'; 'ki'; 'na']",na
53443,3,"['ki'; 'ma'; 'o'; 'ha'; 'na'; 'su'; 'ya'; 'tsu']",su
53444,8,"['wo'; 'tsu'; 'na'; 're'; 'su'; 'ma'; 'ki'; 'ha']",ha
53445,3,"['tsu'; 'ha'; 'ma'; 'na'; 'ya'; 'o'; 'su'; 'ki']",na
53446,0,"['su'; 'ki'; 'ha'; 'ma'; 're'; 'na'; 'o'; 'wo']",na
53447,0,"['o'; 'su'; 'ma'; 'na'; 're'; 'ki'; 'ha'; 'wo']",na
53448,7,"['tsu'; 'o'; 'wo'; 'ha'; 'ya'; 'su'; 'ki'; 're']",re
53449,0,"['ha'; 're'; 'o'; 'wo'; 'ma'; 'su'; 'ki'; 'na']",na
53450,3,"['ki'; 'ma'; 'tsu'; 'su'; 'ha'; 'na'; 'ya'; 'o']",tsu
53451,2,"['o'; 'ha'; 'na'; 'ma'; 'tsu'; 're'; 'wo'; 'ya']",tsu
53452,7,"['ha'; 'ya'; 're'; 'su'; 'o'; 'tsu'; 'ki'; 'wo']",su
53453,5,"['ya'; 'tsu'; 're'; 'wo'; 'ki'; 'na'; 'ha'; 'o']",ha
53454,3,"['ha'; 'o'; 'ma'; 'tsu'; 'ya'; 'su'; 'na'; 'ki']",na
53455,3,"['tsu'; 'ma'; 'ya'; 'na'; 'o'; 'ha'; 'su'; 'ki']",na
53456,8,"['wo'; 'ma'; 'ha'; 'na'; 'ki'; 'su'; 'tsu'; 're']",su
53457,9,"['na'; 'su'; 'ha'; 'wo'; 'o'; 'ki'; 'ma'; 'tsu']",na
53458,6,"['ya'; 'tsu'; 're'; 'ma'; 'ha'; 'su'; 'na'; 'ki']",tsu
53459,2,"['ma'; 'ha'; 'tsu'; 'ya'; 're'; 'o'; 'na'; 'wo']",na
53460,7,"['ya'; 'su'; 'wo'; 'ha'; 'tsu'; 'ki'; 'o'; 're']",su
53461,0,"['ha'; 'o'; 'na'; 'su'; 'wo'; 're'; 'ki'; 'ma']",na
53462,8,"['re'; 'wo'; 'ki'; 'tsu'; 'ha'; 'su'; 'ma'; 'na']",tsu
53463,2,"['o'; 'na'; 're'; 'ha'; 'ya'; 'tsu'; 'wo'; 'ma']",tsu
53464,0,"['o'; 'ki'; 'su'; 'wo'; 'ma'; 'na'; 'ha'; 're']",re
53465,4,"['ma'; 'tsu'; 'ha'; 'o'; 'ya'; 'ki'; 're'; 'su']",tsu
53466,8,"['su'; 'tsu'; 'ha'; 'wo'; 're'; 'ki'; 'na'; 'ma']",na
53467,1,"['o'; 'ma'; 'ki'; 'ya'; 'wo'; 're'; 'ha'; 'na']",na
53468,9,"['tsu'; 'wo'; 'ki'; 'ha'; 'na'; 'su'; 'o'; 'ma']",o
53469,1,"['ha'; 'ki'; 'ma'; 're'; 'wo'; 'o'; 'na'; 'ya']",na
53470,1,"['ha'; 'o'; 'wo'; 'ya'; 'na'; 'ki'; 're'; 'ma']",na
53471,5,"['wo'; 'ki'; 'tsu'; 're'; 'ya'; 'ha'; 'na'; 'o']",ki
53472,0,"['ma'; 'na'; 'ha'; 're'; 'ki'; 'wo'; 'su'; 'o']",na
53473,0,"['ki'; 're'; 'ma'; 'su'; 'o'; 'wo'; 'ha'; 'na']",na
53474,7,"['ha'; 'ki'; 're'; 'o'; 'tsu'; 'su'; 'ya'; 'wo']",tsu
53475,2,"['na'; 'ha'; 're'; 'ma'; 'ya'; 'tsu'; 'wo'; 'o']",na
53476,0,"['ma'; 'wo'; 're'; 'ki'; 'su'; 'na'; 'ha'; 'o']",na
53477,6,"['na'; 'tsu'; 'ha'; 'su'; 're'; 'ya'; 'ki'; 'ma']",na
53478,9,"['ha'; 'ki'; 'wo'; 'o'; 'na'; 'tsu'; 'su'; 'ma']",tsu
53479,8,"['ki'; 'ma'; 'na'; 'wo'; 're'; 'tsu'; 'su'; 'ha']",tsu
53480,1,"['wo'; 'ma'; 'o'; 'ki'; 'na'; 'ya'; 're'; 'ha']",na
53481,6,"['re'; 'ha'; 'ya'; 'ma'; 'ki'; 'tsu'; 'su'; 'na']",tsu
53482,0,"['o'; 'ha'; 'wo'; 're'; 'ki'; 'na'; 'su'; 'ma']",na
53483,6,"['ma'; 'ha'; 'ki'; 'ya'; 're'; 'na'; 'tsu'; 'su']",tsu
53484,1,"['ya'; 'ma'; 'wo'; 'na'; 'ki'; 're'; 'ha'; 'o']",re
53485,9,"['su'; 'wo'; 'na'; 'ki'; 'tsu'; 'ma'; 'ha'; 'o']",ha
53486,4,"['ha'; 'tsu'; 'su'; 'ma'; 'ki'; 'o'; 're'; 'ya']",tsu
53487,5,"['na'; 'wo'; 'ki'; 're'; 'ya'; 'tsu'; 'ha'; 'o']",tsu
53488,0,"['ki'; 're'; 'na'; 'o'; 'su'; 'ma'; 'wo'; 'ha']",na
53489,7,"['re'; 'ya'; 'su'; 'tsu'; 'ki'; 'wo'; 'o'; 'ha']",ha
53490,9,"['ma'; 'tsu'; 'su'; 'wo'; 'ki'; 'o'; 'na'; 'ha']",ha
53491,5,"['na'; 'o'; 'wo'; 'ha'; 'ki'; 're'; 'tsu'; 'ya']",tsu
53492,5,"['o'; 'ki'; 're'; 'tsu'; 'ha'; 'ya'; 'na'; 'wo']",ki
53493,9,"['ha'; 'ma'; 'wo'; 'su'; 'o'; 'tsu'; 'na'; 'ki']",su
53494,2,"['ma'; 'tsu'; 'ya'; 'o'; 'ha'; 're'; 'wo'; 'na']",na
53495,6,"['na'; 'ma'; 'ya'; 'su'; 'ha'; 'tsu'; 'ki'; 're']",su
53496,7,"['ha'; 'ya'; 'ki'; 'wo'; 'o'; 'tsu'; 'su'; 're']",tsu
53497,3,"['ma'; 'su'; 'tsu'; 'ki'; 'ha'; 'o'; 'na'; 'ya']",na
53498,4,"['tsu'; 'ya'; 're'; 'ma'; 'ki'; 'ha'; 'su'; 'o']",ha
53499,4,"['tsu'; 'ha'; 're'; 'ma'; 'o'; 'su'; 'ya'; 'ki']",ha
53500,9,"['tsu'; 'ki'; 'wo'; 'na'; 'o'; 'ha'; 'ma'; 'su']",ki
53501,3,"['ya'; 'su'; 'ha'; 'na'; 'ma'; 'ki'; 'tsu'; 'o']",su
53502,5,"['o'; 'ha'; 'tsu'; 'ya'; 're'; 'ki'; 'na'; 'wo']",na
53503,0,"['su'; 'ma'; 'wo'; 'ki'; 'na'; 'o'; 're'; 'ha']",na
53504,0,"['ha'; 'su'; 'wo'; 'o'; 're'; 'na'; 'ki'; 'ma']",na
53505,4,"['ma'; 're'; 'ki'; 'o'; 'tsu'; 'su'; 'ya'; 'ha']",tsu
53506,6,"['su'; 'ma'; 'tsu'; 'na'; 'ya'; 'ha'; 're'; 'ki']",na
53507,0,"['ki'; 'na'; 'ha'; 'o'; 're'; 'ma'; 'wo'; 'su']",na
53508,4,"['o'; 'ha'; 'ya'; 'ki'; 're'; 'su'; 'ma'; 'tsu']",su
53509,4,"['ha'; 'o'; 'su'; 'tsu'; 're'; 'ma'; 'ki'; 'ya']",o
53510,5,"['wo'; 'o'; 'na'; 'ha'; 'ya'; 're'; 'ki'; 'tsu']",tsu
53511,6,"['re'; 'ha'; 'na'; 'ma'; 'tsu'; 'ki'; 'su'; 'ya']",tsu
53512,2,"['ya'; 'o'; 'ma'; 'na'; 'wo'; 'ha'; 're'; 'tsu']",tsu
53513,7,"['ya'; 're'; 'o'; 'wo'; 'ki'; 'su'; 'tsu'; 'ha']",ha
53514,3,"['ya'; 'na'; 'tsu'; 'ki'; 'ma'; 'ha'; 'o'; 'su']",na
53515,7,"['tsu'; 'o'; 'wo'; 'ya'; 're'; 'su'; 'ha'; 'ki']",o
53516,5,"['tsu'; 'wo'; 're'; 'ya'; 'ha'; 'ki'; 'o'; 'na']",na
53517,3,"['tsu'; 'su'; 'na'; 'ha'; 'o'; 'ma'; 'ki'; 'ya']",na
53518,5,"['re'; 'ya'; 'tsu'; 'o'; 'na'; 'ha'; 'ki'; 'wo']",tsu
53519,9,"['o'; 'su'; 'ha'; 'wo'; 'na'; 'tsu'; 'ki'; 'ma']",na
53520,1,"['ya'; 'ma'; 'na'; 'ki'; 'ha'; 'o'; 're'; 'wo']",na
53521,1,"['ma'; 're'; 'ya'; 'wo'; 'ha'; 'o'; 'ki'; 'na']",na
